"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT5G16350",11.6981092184981,3.34154059020474,0.995827657955071,3.35554105523298,0.000792098984575786,0.00830839825821402
"AT5G16450",3587.33669168506,0.44528267383374,0.135192442516235,3.2936950139078,0.000988797234601332,0.00998577023442465
"AT5G16810",412.380201153878,0.935546351957874,0.173886125176835,5.38022427612591,7.4393099267365e-08,1.82433066811234e-06
"AT5G16820",1192.97631270388,0.393868116902419,0.114560697464487,3.43807366417715,0.000585868296122641,0.00642867180281791
"AT5G16830",4232.87456637852,0.949949293533614,0.127884111519298,7.42820419399999,1.10081932907083e-13,4.94212195284795e-12
"AT5G17490",985.710445997204,1.24847000393295,0.138384130307705,9.0217715077365,1.85071912260801e-19,1.24874837641235e-17
"AT5G17640",3348.51764813897,0.458878292648945,0.115089804569934,3.98713243422106,6.68766991685774e-05,0.000964529193758808
"AT5G17650",1613.09915988875,0.517818306588103,0.131580067263608,3.9353856352019,8.30632117416164e-05,0.00116947326061595
"AT5G17700",829.143298804951,1.60288972169091,0.287586209861861,5.57359729613196,2.49532184288085e-08,6.46263152035001e-07
"AT5G17860",261.185432628546,0.907785543559037,0.210626629621544,4.30992769143271,1.63307934667324e-05,0.00027170107428862
"AT5G17990",7313.40271481564,1.15618592583551,0.13954344342971,8.28549086520068,1.17622938963499e-16,6.65261504784732e-15
"AT5G18860",12237.2754198501,1.72768639472604,0.144000406147263,11.9977883462302,3.64917638042621e-33,5.68975636180508e-31
"AT5G19100",3088.8704852253,3.29105201530574,0.170689585969838,19.2809186137887,7.76846071045884e-83,7.46937497310618e-80
"AT5G19110",18976.8565274862,4.44106944575375,0.257845381020336,17.2237696412467,1.76133339926321e-66,9.03211767142173e-64
"AT5G19120",5924.583262674,1.08199326567465,0.138707571663926,7.80053498662789,6.16452733212328e-15,3.01382696432366e-13
"AT5G19230",5284.3508734201,1.42556058851812,0.2827404471973,5.04194077164821,4.60833937304878e-07,1.01665429610395e-05
"AT5G19380",2300.9653402736,1.04189177307576,0.160789208571878,6.47986131861575,9.18069622919216e-11,3.18577061932088e-09
"AT5G19440",17193.2219163767,0.737134020962761,0.119937225837243,6.14599859065494,7.94619889707366e-10,2.49139246941402e-08
"AT5G19450",6253.80809686112,0.614776316121272,0.0975282193588638,6.30357367501141,2.90859853177709e-10,9.54748502408082e-09
"AT5G19460",1089.24345767748,0.904210713366489,0.133720421737971,6.76194930897179,1.36147343203762e-11,5.05915634745573e-10
"AT5G19520",23117.5256315822,1.50658543674704,0.161887294679955,9.30638466548902,1.3225763277102e-20,9.68881629785417e-19
"AT5G19730",1076.99734867283,0.957223312389112,0.246298753368977,3.88643182028254,0.000101728480782979,0.00140568049254372
"AT5G19890",5741.61445047165,1.2511625340335,0.283728051960059,4.40972447169106,1.03502223088241e-05,0.000181077884759988
"AT5G20190",6446.58551770097,0.928532499024931,0.153640417174899,6.04354320366054,1.5076597966706e-09,4.57773124578563e-08
"AT5G20230",1320.5263732982,2.12602705168115,0.185663058516241,11.4509965992786,2.32457454503217e-30,3.04783421597513e-28
"AT5G20550",3245.03510180477,1.4706350352318,0.128560094537511,11.4392809100082,2.66081720411723e-30,3.46898405662199e-28
"AT5G20900",4908.94816417096,0.889763544234792,0.112345331413882,7.91989781005572,2.37705861421342e-15,1.18986994753989e-13
"AT5G21105",9606.63713635667,0.308183052505256,0.0926245373636511,3.32722906129405,0.000877142396716867,0.0090508478159516
"AT5G21940",3787.21542345786,1.32336573709361,0.188020217743446,7.03842253230098,1.94428346568678e-12,7.89899388277961e-11
"AT5G22300",548.520517049543,1.30318417124979,0.19891967001121,6.5513087326977,5.70350053630595e-11,2.00325690069705e-09
