"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT3G23150",6594.88384685455,1.21235236950366,0.177383233602677,6.83465029293142,8.22053131836156e-12,5.9821601939006e-09
"AT3G23240",319.611650852134,2.13498213652156,0.279489394627733,7.63886636688044,2.19142606057301e-14,2.47181902502333e-11
"AT3G24420",2923.36057029184,0.482225277709873,0.143159099530139,3.36845704738698,0.000755901740858157,0.0437894520558372
"AT3G25070",2602.19055638789,0.360832396191078,0.0847516335149547,4.25752733282017,2.06700395280332e-05,0.00275914450717692
"AT3G25730",3893.69257529075,0.977913476130387,0.195130651367005,5.01158310741816,5.39840592749464e-07,0.000131894645606032
"AT3G25740",601.880085252089,0.552289204063939,0.15331519800026,3.60231217301106,0.000315399280693338,0.0231761966552476
"AT3G27580",2874.07370473407,0.519683353071157,0.141470083207348,3.67345053660196,0.000239297016360425,0.0186792435711932
"AT3G45300",2775.64200661682,0.437683288410897,0.114934437039842,3.80811269175288,0.000140031459121773,0.0126358787453123
"AT3G46280",12480.7433967779,0.530454477557615,0.144880739572529,3.66131812360098,0.000250920959093277,0.0193853627266618
"AT3G47510",1280.10194514235,0.811962391620241,0.165811687195239,4.89689481697498,9.7362918682301e-07,0.000221859604298387
"AT3G48580",211.881524524882,1.91980800158778,0.192493208293287,9.97338045643,1.9932667062951e-23,7.49435060455188e-20
"AT3G49960",5100.64514037654,1.20291771343226,0.237711227088095,5.06041606939525,4.18342580219893e-07,0.000105254559481735
"AT3G50030",294.276976537406,0.851892139234832,0.234137548770981,3.63842597527191,0.000274309447355316,0.020835511188177
"AT3G51410",215.789313211965,1.50766617414785,0.395595024305418,3.81113533163113,0.000138330006964214,0.0125324764140791
"AT3G52340",1855.66321208652,0.939166261421334,0.243614599456074,3.85513127504772,0.000115667544865939,0.0111989019082864
"AT3G53160",339.404856172862,0.668502374640657,0.175764504638347,3.80339805250308,0.000142724744665804,0.0128275996610194
"AT3G53200",423.311702643602,1.61393881507972,0.42979134371484,3.75516826637285,0.000173225060667398,0.014972353040597
"AT3G55720",782.496641530487,0.698097895413348,0.17050511711066,4.09429292940383,4.23458668462315e-05,0.00490251767952205
"AT3G59900",2507.03336747136,2.81305903572533,0.199644743314317,14.0903235869151,4.35561236534373e-45,3.27527531165964e-41
"AT3G60200",1263.01727300668,0.443421920469451,0.131623690942061,3.36886101047448,0.000754794799811435,0.0437894520558372
"AT3G60550",898.425344319237,0.893832808678759,0.262178191247744,3.40925690434006,0.000651401046007117,0.0399319461871591
"AT3G61440",32023.2109150697,0.592831773520928,0.138486496935411,4.28079117198999,1.86230050357982e-05,0.00254615982183376
"AT4G02270",6231.55742049217,0.77732977942068,0.231030294562478,3.36462272574589,0.000766483877800743,0.0442227872105038
"AT4G02380",26804.8042473594,0.619746762934581,0.180788995756854,3.42801153543707,0.000608019623628033,0.0383137281827508
"AT4G02520",46731.3185573511,0.949487133701319,0.22161241682596,4.28444916264319,1.83192489228141e-05,0.00253536157331143
"AT4G03140",1096.20289091481,0.802898174530897,0.205734273849951,3.90259804312663,9.51656700780401e-05,0.00945745529202866
"AT4G03510",1840.5255732773,0.650193322816442,0.143350135136693,4.53570080137311,5.74125238384505e-06,0.000959384537238226
