genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT3G56140	2716.91441688179	-0.494882134748019	0.0851810196254763	-5.80977002768828	6.25587164996949e-09	1.38806961028131e-07
AT5G16590	508.702838924613	-0.495195674345133	0.150415499958656	-3.29218514369361	0.000994121428802013	0.00533649115808964
AT3G13000	360.932755109641	-0.495511860101678	0.131443896765334	-3.76975935966286	0.000163405023080037	0.00115119795923584
AT5G37790	343.446765775732	-0.495515529416874	0.144021727634812	-3.44056093170418	0.000580509712401878	0.00338392997340151
AT5G58260	3752.33249591247	-0.495643694573588	0.12374864232844	-4.00524551419405	6.19531004049422e-05	0.00049879370538864
AT4G23740	925.665970552981	-0.495784312062476	0.105966507541355	-4.67868880050604	2.8871524883531e-06	3.4354331460855e-05
AT1G18730	5181.88935371208	-0.496306855952198	0.116880973662117	-4.24625873999763	2.1736960120465e-05	0.000201972995552479
AT2G47930	232.773721424032	-0.496457146171933	0.138772367560294	-3.57749280278173	0.000346905768226526	0.00218885686903866
AT1G55673	68074.0535010839	-0.497449029039573	0.122714851245466	-4.05369866801638	5.04141473670098e-05	0.000417059258623803
AT1G79460	959.313985125802	-0.497612635070062	0.115702615448211	-4.30078985805464	1.70190395373434e-05	0.000163451078734363
AT2G06520	53213.7996046889	-0.497951783087309	0.0816483008221667	-6.09874030534779	1.06907589087613e-09	2.74622528682562e-08
AT2G19650	632.001052981018	-0.498200202863771	0.141783785588323	-3.51380237730654	0.000441741324671105	0.00268050693079209
AT1G31800	3873.78368494719	-0.499018732053491	0.102821355379494	-4.85325961918814	1.21448529931526e-06	1.63415511903848e-05
AT2G38120	1255.97758061144	-0.499691800491048	0.133272223199747	-3.74940695438175	0.000177253246404597	0.0012361345191576
AT4G26520	2320.36041994683	-0.499838678620514	0.0966838046192427	-5.16982839668923	2.34309050712756e-07	3.71300686916639e-06
AT4G21770	603.53193792781	-0.500004372803417	0.116552777185251	-4.28993958684229	1.78721728560879e-05	0.000170944563619017
AT1G57770	2766.00160303784	-0.500227190470655	0.151388413934177	-3.30426336779082	0.000952263278873813	0.00515307583743137
AT5G10480	901.099321920982	-0.500227488017331	0.111880514587108	-4.47108676487062	7.78231148896022e-06	8.28124098686861e-05
AT3G56370	848.168870409046	-0.500307518432874	0.146950477740397	-3.40459946865038	0.000662611634073623	0.00377373255316384
AT2G41880	256.727031127012	-0.500427050328585	0.110041096375455	-4.54763780816171	5.42513959359039e-06	6.01019361778344e-05
AT1G14345	2197.08192944715	-0.500868470096389	0.0993503534765544	-5.04143621607334	4.62050866634318e-07	6.82827912739425e-06
AT5G01520	745.616554848415	-0.500924749635396	0.149796822356411	-3.34402787559503	0.000825714402516805	0.00455765589132187
AT3G62910	1789.63356907293	-0.50098808837561	0.106532230512753	-4.70269031225846	2.56755708679947e-06	3.1184317118958e-05
AT5G58700	269.263556388437	-0.501044945158245	0.123358370254054	-4.06170204848163	4.87162288273412e-05	0.00040530035994595
AT4G20260	2084.38247865384	-0.501202297394101	0.128643216094879	-3.896064733211	9.77682682560283e-05	0.000745435369118541
AT5G06220	3941.50945624274	-0.501562719030634	0.126113795660365	-3.97706465342923	6.97711997047648e-05	0.000553941755814438
AT5G63780	3081.13254138955	-0.502206994114586	0.139052297785051	-3.61164110276626	0.000304265458247685	0.00195130921309351
AT1G10380	359.285302908906	-0.502572062067952	0.142595967532562	-3.5244479262935	0.00042436621620684	0.00259589485359912
AT3G27770	1327.45324730897	-0.502596564522542	0.0832833587786884	-6.0347777982647	1.59181569645502e-09	3.93806471824468e-08
AT1G54500	4298.69056505696	-0.502913106320283	0.096195589407341	-5.22802666337116	1.71328807257948e-07	2.79427991420074e-06
AT2G40260	165.46724749454	-0.503525106662076	0.160499179827904	-3.13724411054302	0.00170544069599868	0.00833632777058296
AT5G01590	4453.16904547986	-0.504024002507939	0.0932320068106853	-5.40612628377074	6.44023970452301e-08	1.16635476285852e-06
AT5G57030	3653.85532397066	-0.504275218340874	0.117129149233908	-4.30529224910388	1.66765430349102e-05	0.000160688152751745
AT2G24090	5286.77649188161	-0.504360897163984	0.116001527170371	-4.34788152765637	1.37458816952062e-05	0.000136026229281718
AT4G38370	229.489362231782	-0.504574781326209	0.126803928099658	-3.97917311307306	6.91553735661972e-05	0.000549983376143785
AT1G26208	1152.4668241797	-0.504852885207125	0.110205799386014	-4.58100107271847	4.62755469705431e-06	5.2354095663297e-05
AT1G64510	7367.59993140826	-0.504927032480377	0.101217248388772	-4.98854731301301	6.08350134304888e-07	8.79632287290539e-06
AT1G32520	969.16357167297	-0.506188937904621	0.12882592369389	-3.92924749452915	8.52121023705874e-05	0.000660436033343485
AT5G51710	441.84810691777	-0.506473142921781	0.142156408440475	-3.56278797753853	0.000366937031856324	0.00229242786577687
AT5G57170	751.534560769854	-0.50701591677576	0.114062841276854	-4.44505775149972	8.78682600131996e-06	9.19578001824886e-05
AT1G30600	198.296012681275	-0.507406542412472	0.154622152298604	-3.28159021763309	0.0010322349718436	0.00550110801065087
AT4G25700	1626.8495111475	-0.507705120587076	0.162018106289136	-3.13363198852004	0.00172657248012251	0.00842206829790211
AT3G09000	429.880259133377	-0.507927855400378	0.134113380781098	-3.78730185192653	0.000152292046763403	0.0010839773513633
AT3G05990	339.856913556905	-0.508228581153257	0.0965080515842356	-5.26617803188843	1.39293207896338e-07	2.31362861529237e-06
AT3G05030	3872.72272830385	-0.508402885836538	0.117228938061615	-4.33683776585371	1.44547232469147e-05	0.000141606777071801
AT1G18735	1545.79226986365	-0.508806825897201	0.118375766449139	-4.29823469076175	1.72163816354645e-05	0.000165075960137592
AT3G52960	6218.75183538568	-0.509088674288138	0.13905535665193	-3.66105043736244	0.000251183299871401	0.00165710321571982
AT1G79040	148510.881469103	-0.509418915913867	0.139072127374882	-3.6629835577382	0.000249294546374787	0.00164603181197294
AT4G17550	1289.06173859565	-0.509750028939329	0.122907013968393	-4.14744458009871	3.36206817012765e-05	0.000293233859404997
AT3G25660	3734.11761269655	-0.510065454359161	0.108499058133461	-4.70110490481628	2.58757529543146e-06	3.1411181886001e-05
AT1G05190	10224.168959639	-0.510680966376364	0.0909846038499609	-5.61282837718904	1.9904599330836e-08	4.06639867688237e-07
AT3G01470	2260.96166123328	-0.510783654796418	0.115354370831224	-4.42795232738732	9.5131920521927e-06	9.87225191150776e-05
AT1G17650	1066.69644439741	-0.511615582011464	0.116856257715196	-4.37816161508766	1.19684587435598e-05	0.000120729575446326
AT5G21430	3837.7350269328	-0.511738469481002	0.139235682714308	-3.6753399667743	0.000237532898374949	0.00158353014939957
AT1G12330	344.367186958464	-0.511888454446363	0.135426179714392	-3.77983382183498	0.000156933062891704	0.00111060685697017
AT5G14610	642.875353504448	-0.513340660349079	0.0933187083837526	-5.50094047849525	3.77770734267404e-08	7.2384452865796e-07
AT1G32060	50720.8220544644	-0.51369927056816	0.134121141382195	-3.83011406907365	0.000128083870533634	0.000936393708112633
AT4G19530	2366.01373213349	-0.514057361640159	0.0873015415667815	-5.88829649986111	3.90196621313073e-09	9.01282334759379e-08
AT5G41612	150.654376980168	-0.514275458575116	0.144380489093908	-3.56194567425672	0.000368116567021879	0.00229673792135252
AT5G41610	150.654376980168	-0.514275458575116	0.144380489093908	-3.56194567425672	0.000368116567021879	0.00229673792135252
AT2G05760	183.142569308148	-0.514323414764354	0.132820248628435	-3.87232684831945	0.000107801256194636	0.000809385099518047
AT2G01590	2703.21681121989	-0.514917948406219	0.120978439727132	-4.25627863582653	2.07857636860583e-05	0.00019414118507731
AT3G20350	458.810121728772	-0.515190987356772	0.119882474023661	-4.29746709477392	1.72760896790202e-05	0.000165580764708648
AT1G48030	13830.7024203565	-0.516379814432724	0.0776984824239271	-6.64594466099515	3.01278446796526e-11	1.0315158266743e-09
AT3G24506	394.735452194423	-0.51675003999733	0.101194815014961	-5.10648732270457	3.28202618352096e-07	5.01782008357999e-06
AT5G66460	482.511976366348	-0.517954668630902	0.106569367969762	-4.86025842602226	1.17232618539776e-06	1.58287657030131e-05
AT4G38850	166.645047027238	-0.517995733913417	0.1328143578448	-3.9001486158501	9.61336584403913e-05	0.000735035560499879
AT1G70070	2279.05747563391	-0.518039489850859	0.117999850230289	-4.39017074038525	1.13261693575306e-05	0.000115092136023469
AT3G04110	228.609541163827	-0.518780553761345	0.114563859398258	-4.52830898405674	5.94575957397893e-06	6.5070414973648e-05
AT1G20840	337.725004311816	-0.518804161558269	0.155747183936262	-3.33106608059499	0.000865140626238746	0.0047417955380176
AT5G46110	55786.2775301975	-0.51887606062306	0.097480357068424	-5.32287812875826	1.02138177438786e-07	1.76838656400362e-06
AT3G27690	44142.6247883655	-0.519180545061637	0.14094711415889	-3.68351312589745	0.000230041432592635	0.00154015464418929
AT5G59650	151.968469155699	-0.520134158629665	0.152782924780378	-3.40439980041845	0.00066309622845403	0.00377491848058874
AT5G66005	240.44535228194	-0.520175069796647	0.134087854750363	-3.87936007153728	0.000104731627341338	0.000789036574377257
AT3G49220	2084.90519337693	-0.520817929270395	0.10256604975789	-5.07787840615682	3.8167281873434e-07	5.73805937036954e-06
AT3G14420	50060.0924848575	-0.521055986586315	0.115781548803447	-4.500336987812	6.784581761718e-06	7.32254008548423e-05
AT5G40380	586.654634129326	-0.521148783580347	0.109124049457739	-4.77574637460806	1.79041934568465e-06	2.29089922993128e-05
AT3G06980	4257.49776411105	-0.521665389291433	0.153137051356424	-3.40652627610849	0.000657952168334282	0.00375448958733429
AT3G61550	324.719570524073	-0.521925985646083	0.15904743992507	-3.28157426420678	0.00103229336779408	0.00550110801065087
AT5G59750	1129.00145811869	-0.522650297299989	0.138085530262557	-3.7849751259688	0.00015372395318243	0.0010918497498448
AT1G72645	1037.22710649267	-0.522934916604733	0.119677912862785	-4.3695190206425	1.24520494441639e-05	0.000124855885256082
AT4G00730	1499.46734901396	-0.5229970869341	0.149435408697228	-3.49982036716445	0.000465571781583024	0.0028040716470125
AT3G08880	164.963689060578	-0.523688333798123	0.167948199621231	-3.11815390090029	0.00181987745706907	0.00878583491161816
AT5G65890	746.635716138213	-0.524370517486752	0.128572282484907	-4.07841027126751	4.53446963581406e-05	0.000380353778142872
AT1G50010	3011.65640650678	-0.524436432603824	0.124653368818944	-4.20715811833015	2.58602206892725e-05	0.000234622729526308
AT1G67090	328484.43853079	-0.524548647331878	0.141062712152866	-3.71854928440225	0.000200370202686386	0.00136646768351376
AT5G66570	176462.277319888	-0.524628528007702	0.0981533201958513	-5.34499013340433	9.04219789257626e-08	1.58376898562055e-06
AT4G31850	2344.55943466477	-0.525429734761785	0.121499072733831	-4.32455757018697	1.52838288018227e-05	0.000148796860477023
AT1G42970	87853.0067695543	-0.525955317812641	0.12789719466439	-4.11232880590368	3.91687903182874e-05	0.000333197547818206
AT4G30910	361.104567261296	-0.527823126262404	0.12193716913985	-4.32864835214472	1.50027258136131e-05	0.000146181524099156
AT2G46380	180.852903691065	-0.527890783254892	0.13473180552176	-3.91808586851926	8.92549131237791e-05	0.000687679197599208
AT1G80640	778.320154557517	-0.528778137180195	0.124114789146939	-4.26039588686065	2.04065124386796e-05	0.000191437574489742
AT3G05410	577.211672896147	-0.529213795322525	0.0887468202839801	-5.96318598941459	2.47366582127011e-09	5.92593304456056e-08
AT5G03170	177.77855265481	-0.529936997203513	0.149567322891968	-3.54313353316008	0.000395402435135384	0.0024422895209982
AT1G16880	11508.3452348163	-0.530236400076488	0.114814349714901	-4.61820670842222	3.87070574959415e-06	4.45435043892206e-05
AT3G18040	818.353875156591	-0.531014535552714	0.122212843659297	-4.34499778953729	1.39277065636153e-05	0.000137477484022083
AT1G63050	437.016486032404	-0.531280352858861	0.163735982789753	-3.24473792386282	0.00117558763650469	0.00614465273878861
AT5G01890	486.547068031976	-0.532145731177935	0.133896016037922	-3.97432087170705	7.0580357977533e-05	0.000559305343866048
AT4G34230	920.517898704637	-0.53235451585381	0.117415722275538	-4.53392872382577	5.78965732572695e-06	6.35994535176928e-05
AT4G28750	58882.6640265829	-0.533460178714713	0.129331581677076	-4.12474796795336	3.71140943507207e-05	0.000318724589823308
AT3G63490	13812.5733175573	-0.534611042782191	0.0733844286493013	-7.28507467622399	3.21492174094887e-13	1.49899720855813e-11
AT1G11300	153.682086203547	-0.536416610987654	0.169398340171067	-3.16659897875006	0.00154232848548296	0.00765387853788234
AT4G29910	233.808176406518	-0.537080605212908	0.150805890353534	-3.5614033639789	0.00036887787629998	0.00229965253398815
AT2G38230	5678.10039402543	-0.537160279546022	0.165923197024921	-3.23740314300563	0.00120622878002336	0.00627544001284114
AT5G20280	6011.12921601138	-0.537276439505053	0.099173248400175	-5.41755411032907	6.04198671237518e-08	1.1027448588742e-06
AT3G15680	387.027409256178	-0.537636566573263	0.139073593987424	-3.86584218584211	0.000110706509760547	0.000825826899940878
AT2G31751	1351.92627708495	-0.537671703533497	0.114980155679913	-4.67621304175558	2.92221028010176e-06	3.46659573592446e-05
AT3G28860	3367.18047307227	-0.53772423352898	0.116167625998156	-4.62886478834915	3.67675727581953e-06	4.26042432755907e-05
AT3G05180	682.129479949456	-0.540241773326499	0.135523613611764	-3.98632945896895	6.71033195752305e-05	0.000535661727024466
AT1G02110	626.664288261026	-0.540851702444583	0.0966022325152205	-5.59874951502148	2.15903486225055e-08	4.37647749562335e-07
AT1G12900	57100.9043742944	-0.542002701453496	0.149524857186745	-3.62483343339078	0.000289147749963948	0.00187021019853957
AT5G23120	10801.8058672159	-0.5422970014282	0.118914701741693	-4.56038650802135	5.10595525461267e-06	5.70448007866314e-05
AT1G06680	151737.303321858	-0.542462258698468	0.109373181959503	-4.9597373778457	7.0588543697199e-07	1.00822966828892e-05
AT5G01645	209.450013618268	-0.543188323948598	0.118089504605669	-4.5998018686118	4.22892967894326e-06	4.82868002727636e-05
AT1G14150	3308.45478062971	-0.543473317520466	0.131224059425152	-4.14156763554822	3.44940121797289e-05	0.000299292662838025
AT4G12420	1160.25905617963	-0.543673159143228	0.155384365712716	-3.49889228977132	0.000467195269420883	0.00281240519859547
AT3G62390	269.169840578265	-0.544648363966534	0.145796320601173	-3.73567976009782	0.000187208789627913	0.00129325706719984
AT5G52280	721.71065662536	-0.54588846518173	0.138359816507032	-3.94542634532899	7.96581158373449e-05	0.000622118478432651
AT1G29465	436.772025333344	-0.546165498910112	0.129857330434297	-4.20588885574275	2.60058022514685e-05	0.000235761144261187
AT1G47270	258.177297740982	-0.546680679227464	0.152931364716111	-3.57467992417562	0.000350656606472114	0.00220836449827886
AT5G50740	994.758690660153	-0.546736451571748	0.1432737353887	-3.81602706238139	0.000135617636848582	0.000983500444344401
AT1G23730	1880.52637000013	-0.547390140947005	0.127121214026316	-4.30604872003257	1.66196467932391e-05	0.000160271618520492
AT3G63180	730.902443090249	-0.547805549832638	0.0908606381215246	-6.02907442824644	1.64901337743227e-09	4.06242759883604e-08
AT4G38730	364.293614909232	-0.547829561630778	0.115304081974008	-4.75117231109191	2.02240696517096e-06	2.53786085596235e-05
AT1G49750	3347.71408375979	-0.547962956070291	0.128701472692489	-4.25762770702368	2.06607639400443e-05	0.000193281570277566
AT3G62470	128.520403329269	-0.548193133842907	0.170049871353874	-3.22371977984104	0.00126537156427475	0.00652546006328198
AT1G80050	587.029797383562	-0.548468251736599	0.168341336373999	-3.25807234010596	0.00112171807744327	0.00590387209835663
AT4G32700	347.965068733244	-0.548727321032824	0.11214166070897	-4.89316207343213	9.92286240605941e-07	1.36573293432694e-05
AT3G26650	56350.6871097233	-0.548921135953966	0.124033836993957	-4.42557570786681	9.61854149554773e-06	9.96394230101948e-05
AT4G14010	158.624336557371	-0.549013589589314	0.132800625803561	-4.13411899429913	3.56318834149465e-05	0.000308099310369311
AT3G60210	843.389096834663	-0.549217169118666	0.116925236915423	-4.69716533066284	2.6379691908769e-06	3.18500991741053e-05
AT2G31750	1298.51586604762	-0.55002539439301	0.115439799405003	-4.76460802277844	1.89221126034738e-06	2.39751651479888e-05
AT3G62500	139.062938997942	-0.550198245995369	0.14548044253087	-3.78193959561691	0.000155611127032034	0.00110258240552335
AT2G47910	1010.46798462583	-0.550273801580694	0.0867192588570367	-6.34546245935822	2.21758270464357e-10	6.55024775466067e-09
AT1G26910	225.117092331686	-0.550325696353572	0.151748699127437	-3.62655956537336	0.000287222586388437	0.00186135156633546
AT3G54050	30249.1560283109	-0.550682378422262	0.131596573987217	-4.18462549394147	2.8563661642841e-05	0.000254813068280544
AT5G51200	1651.31855298509	-0.551501926317464	0.102324108010928	-5.38975552328846	7.05535973581734e-08	1.26796438225382e-06
AT2G18570	268.124242147118	-0.55270903659264	0.149547454104243	-3.69587727121968	0.000219128814758397	0.00147636543881892
AT1G20380	312.291815541657	-0.553095123635313	0.152713232449103	-3.62178911915607	0.000292572580434953	0.0018887158626317
AT1G05343	101.082773533884	-0.553391575049123	0.167567082118421	-3.30250767664521	0.000958244650076529	0.0051818565317604
AT5G17870	4686.12564005478	-0.553654986231843	0.092401213835247	-5.99185836691517	2.07456569012861e-09	5.03151904142566e-08
AT5G00880	421.404424239507	-0.554017289021625	0.160010314746653	-3.4623848462445	0.000535410973267286	0.00315819757445615
AT5G15802	245.777980962472	-0.554804964699439	0.129934455326375	-4.26988332929748	1.95575246376967e-05	0.000184432097035746
AT2G40130	441.761027966489	-0.554902993430427	0.1482531731169	-3.7429417648476	0.000181878391712878	0.00126304747013626
AT4G30020	2431.3834229058	-0.555155590196087	0.172966740307819	-3.20960890636031	0.00132915684106198	0.00679144126218444
AT3G01475	853.341074125538	-0.555358201168523	0.110271128620747	-5.03629742539909	4.74622895280028e-07	7.0008369578632e-06
AT3G10060	4755.86589372747	-0.555629276241832	0.118475660480075	-4.68981792538963	2.73448259501201e-06	3.28375936000085e-05
AT3G01480	9032.6429988816	-0.555737909065599	0.137103993414161	-4.0534042461246	5.04776663000297e-05	0.000417143307869837
AT3G63120	633.720858894091	-0.55871917729465	0.125416904193721	-4.45489530208498	8.39341446376919e-06	8.83531191287158e-05
AT2G43010	3688.83280468451	-0.559160660019049	0.154995003328516	-3.60760442602071	0.000309037172435013	0.00197758494000501
AT1G49580	561.672948548259	-0.559458928139498	0.15390398769344	-3.63511651987782	0.000277855023232477	0.00180964561507117
AT1G30380	69692.0875492806	-0.559751096668492	0.103994665247339	-5.3824981823557	7.34591189852458e-08	1.31413937266283e-06
AT5G62700	2925.97881525017	-0.561227751738599	0.142698427456352	-3.93296381566831	8.39048720422029e-05	0.000650734445769109
AT1G64400	745.915426568986	-0.562780239161277	0.142933154745821	-3.9373666673913	8.2380678664888e-05	0.000640230790917019
AT2G39800	51572.342097771	-0.562814374662245	0.147364033320858	-3.81921125514271	0.0001338790711763	0.000972696981504884
AT4G25570	3880.96342555844	-0.562964316159421	0.107157824301575	-5.25359972385278	1.49154855273003e-07	2.46868653543947e-06
AT1G70410	5061.46171051805	-0.563097448336539	0.112931515872297	-4.98618515820941	6.15831295549373e-07	8.89900885675874e-06
AT2G43910	3124.43786691648	-0.563099179763327	0.120333859851385	-4.67947409364885	2.87611695967872e-06	3.42403913986523e-05
AT5G54630	623.56553690091	-0.56396729193248	0.109857543052615	-5.1336237481879	2.84216006264742e-07	4.42023739716644e-06
AT4G01800	8348.62116347244	-0.564308247621226	0.0868055878998632	-6.50082859034602	7.98788071542926e-11	2.56278750231139e-09
AT5G02370	111.327880163296	-0.564550666782688	0.18271593565212	-3.08977246438733	0.00200309885852832	0.00952214643933919
AT3G53730	855.191827896094	-0.564624928827633	0.14516024612662	-3.88966637832183	0.000100382127748199	0.000761897100996279
AT1G04130	203.197128960974	-0.565031995787759	0.140542731446008	-4.02035729613542	5.81099410876712e-05	0.000471412123254636
AT3G48420	5831.86049051884	-0.565647453472802	0.100924191115357	-5.60467661144059	2.08644148552221e-08	4.24399932003056e-07
AT3G18890	11589.0417336785	-0.565717524983578	0.108246340094222	-5.22620464110986	1.73024855263685e-07	2.81606657217155e-06
AT5G49030	4421.78645367971	-0.565956175540587	0.118848560065471	-4.76199438368303	1.91689018784973e-06	2.424494652406e-05
AT1G18330	493.578175177912	-0.566610801633385	0.122513824098976	-4.62487238318211	3.74829108202418e-06	4.33261068244027e-05
AT3G43720	853.778024830023	-0.567149909712859	0.0800592886806185	-7.08412376701718	1.39926811619972e-12	5.95590474214739e-11
AT2G35390	1384.5635903714	-0.567507680548774	0.130893486546154	-4.33564492415493	1.45333383790986e-05	0.000142139443288156
AT3G09985	1325.55427927459	-0.568284929594999	0.0825358073387925	-6.88531375554741	5.76603068941651e-12	2.25384529598142e-10
AT1G05337	181.192361081167	-0.568581610475961	0.139936491375888	-4.06314039237039	4.84168888934873e-05	0.000403525691264733
AT5G49665	436.249097799532	-0.568728075364427	0.116985969712454	-4.8615066983018	1.16495637889061e-06	1.57473901752861e-05
AT5G64780	149.041209919928	-0.568972075334332	0.134998715583548	-4.214648064427	2.50167986325679e-05	0.000227940551021606
AT4G25050	7865.59148939149	-0.569116452576269	0.117132589758267	-4.85873704108128	1.18136911633456e-06	1.59325186229986e-05
AT5G08880	213.88608433003	-0.56924887879097	0.156261935539256	-3.64291455130456	0.000269568344682251	0.0017600741614234
AT1G09490	1282.44187008676	-0.56960933228747	0.107998120085453	-5.27425229102848	1.33298427661949e-07	2.2298488045333e-06
AT5G62840	546.445163593762	-0.570001468022705	0.16680296408972	-3.41721426314769	0.000632654667522949	0.00363489708902884
AT4G21280	47591.606734618	-0.570627426630159	0.0898323164296615	-6.35213973444578	2.12340298213192e-10	6.30381900505568e-09
AT4G00180	561.250482165695	-0.570783466877641	0.125280812318793	-4.55603261435767	5.21288458625298e-06	5.79970503801665e-05
AT5G48150	1918.37122613485	-0.571074753460324	0.0804054412962526	-7.10243914160247	1.22574012986592e-12	5.27473087444871e-11
AT5G12900	359.288755377326	-0.571163069059476	0.102688956010238	-5.56206909925669	2.66594684714824e-08	5.31218788497602e-07
AT1G33700	217.66913231224	-0.571276941990534	0.125012385193571	-4.56976275675374	4.88276636742687e-06	5.48708766723826e-05
AT3G11490	706.940665593065	-0.571283205433264	0.142240321214365	-4.01632392668956	5.91129914067389e-05	0.000478390954955917
AT1G64660	2818.58757748702	-0.571432356670242	0.131355339981599	-4.35027884477549	1.35964522254716e-05	0.000134718037196445
AT1G02020	562.842118477668	-0.571549409082828	0.127123609989582	-4.49601304690504	6.92394896200591e-06	7.45238067948254e-05
AT2G45600	339.316273573728	-0.572181943213168	0.159472041438137	-3.58797653841493	0.000333254269155258	0.00210896178480795
AT3G23590	912.983281747083	-0.572296438252045	0.0796446493744142	-7.18562317427811	6.6901328967011e-13	2.97166073534718e-11
AT1G12520	706.544477539921	-0.572552483460567	0.162477877202015	-3.52387964023368	0.000425277381035772	0.00260011220475286
ATCG00450	625.083279437388	-0.572686441640626	0.16306718942559	-3.51196610218115	0.000444804728959399	0.0026969289726323
AT3G28040	1334.28208906488	-0.572735719504499	0.0972814244279692	-5.88741090986567	3.92292512125835e-09	9.03775666688331e-08
AT1G28670	369.936431232372	-0.57297042777791	0.11700040613866	-4.8971661440121	9.72286281919881e-07	1.34135471587453e-05
AT2G40400	3815.02590624344	-0.574436234377537	0.173579603364925	-3.30935330673542	0.000935117538011923	0.005069651322005
AT1G04183	782.563466611749	-0.574475600670458	0.082330537812626	-6.97767336316802	3.00108385194204e-12	1.22407686225386e-10
AT2G20720	140.802228068516	-0.575146321768291	0.172863915946255	-3.32716240182311	0.000877352257704156	0.00479975332398777
AT2G22670	5760.44221421137	-0.575340446221527	0.110052108766408	-5.22789115693113	1.71454389543992e-07	2.79438484918363e-06
AT1G63940	2348.8682701483	-0.575458060310842	0.137428294223814	-4.18733320937287	2.82251298699995e-05	0.000252176750796609
AT3G04140	821.144940511008	-0.575548286934395	0.144586902221459	-3.98063917333845	6.87302104954233e-05	0.000547530443868602
AT1G78060	990.13660063181	-0.575725959762043	0.103896123031235	-5.54136134212591	3.00129175346066e-08	5.88539259982549e-07
AT5G14280	119.78151562937	-0.576647886000642	0.180545863397151	-3.1939135860021	0.00140358124841881	0.00708375102628928
AT2G18160	1605.55541237894	-0.57710451509554	0.130699161483241	-4.41551811462492	1.00768340519809e-05	0.000104019361364924
AT1G69523	1099.67790517851	-0.577467725669591	0.152729340010306	-3.7809875013578	0.000156207517252979	0.00110647384540445
AT4G25800	146.02167522308	-0.579509107769821	0.161681235753212	-3.5842694117849	0.000338023041037582	0.00213625825423186
AT1G74970	5314.11024419313	-0.579633397816288	0.0929375640057043	-6.23680428917538	4.46600145377408e-10	1.24543557782834e-08
AT5G02070	104.971342608884	-0.580480017326849	0.165289231125342	-3.51190463755415	0.000444907610758298	0.0026969289726323
AT5G58540	242.874860927143	-0.580839131996904	0.132346090167035	-4.38878950835511	1.13983324443785e-05	0.000115655053456412
AT4G39900	369.093626986957	-0.581439708661954	0.182255450872498	-3.19024592064858	0.00142151774975399	0.00715119171706999
AT1G32740	206.953465938354	-0.581512009739652	0.126260180699124	-4.60566432361905	4.11151163491443e-06	4.70836339715078e-05
AT1G23310	75975.9642960071	-0.582146435331176	0.106456024258539	-5.46842172047845	4.54060514625084e-08	8.53976042462077e-07
AT1G13080	1111.67929118986	-0.582726394552687	0.152599980827347	-3.81865313084141	0.00013418228075797	0.000974598027444001
AT3G26060	9680.59770749902	-0.583448139625204	0.121587179437197	-4.79859918065267	1.59779182442184e-06	2.08299119834161e-05
AT1G06263	124.05263270075	-0.583960103956663	0.167800168019289	-3.48009248649581	0.000501240717838173	0.00298744563035798
AT3G52360	189.248013230608	-0.584540359468915	0.13833049061004	-4.22567979692026	2.3822053057993e-05	0.000218754350183677
AT1G12244	276.997034154216	-0.5850886569884	0.109782701622359	-5.32951592866646	9.84748838733006e-08	1.71457420302934e-06
AT1G51080	617.075709292137	-0.586006374008244	0.153255688043792	-3.82371696273222	0.000131454810961386	0.000958051485853752
AT3G53130	1385.65790047586	-0.586182342578826	0.150243712646194	-3.90154324766466	9.5581380566679e-05	0.000732093441682013
AT1G07320	8975.848018215	-0.586613571620735	0.103502687172317	-5.66761682857672	1.44797323990525e-08	3.04022528160232e-07
AT3G08890	200.917397338487	-0.587397266917525	0.157850992930888	-3.72121363325669	0.000198267615909859	0.00135409737796562
AT1G15980	12726.2408386304	-0.587961416625985	0.125915703804099	-4.66948441586558	3.01956603392298e-06	3.56585509534721e-05
AT5G01930	678.433162334726	-0.588521739236471	0.0944884687240792	-6.22850329975231	4.70912173093958e-10	1.30856672933325e-08
AT1G21500	6025.76922487085	-0.58873816274406	0.0940261405900211	-6.26143069416318	3.81461348686978e-10	1.08179117421471e-08
AT1G80490	1508.31141678111	-0.589645779601545	0.123702224096717	-4.76665463298808	1.87309982460079e-06	2.38231074763353e-05
AT1G67740	38381.8076771058	-0.590040962984735	0.158882122139213	-3.71370268121004	0.000204248741119741	0.00138968544400386
AT4G28755	42945.9018708627	-0.590459406866574	0.154486036847733	-3.82208916038509	0.000132325824613871	0.00096318263130077
AT4G18910	94.724608647804	-0.590519171931804	0.167716868447174	-3.52092891668676	0.000430037880178529	0.00262033733536686
AT5G47650	412.265996110904	-0.590696198795739	0.112882455845041	-5.23284326491456	1.66922273731315e-07	2.73381849568474e-06
AT5G17460	361.318511522943	-0.591206594387585	0.174652512484267	-3.38504488700581	0.000711666157839477	0.0040073724849482
AT1G73870	3222.92583162534	-0.591335338291644	0.167923966869169	-3.52144693408987	0.00042919856131238	0.00261590276986987
AT1G45010	472.830606515414	-0.591335362956315	0.1195293532475	-4.94719787977003	7.52894298994839e-07	1.06435382726498e-05
AT5G02065	106.261689727188	-0.592678588521581	0.163996010822699	-3.61398173985064	0.000301530307245973	0.00193694612321003
AT1G15820	136210.929413052	-0.592723227531776	0.120776725881924	-4.90759476383924	9.22001099291981e-07	1.28026594326198e-05
