"genes","go"
"AT2G24560","GO:0016788"
"ATCG00480","GO:0046034"
"ATCG00480","GO:1902600"
"ATCG00480","GO:0005524"
"AT1G59790","GO:0006511"
"AT1G59790","GO:0031625"
"AT1G28090","GO:0003723"
"AT1G28090","GO:0006396"
"AT1G28090","GO:0016779"
"AT4G08170","GO:0000287"
"AT4G08170","GO:0005524"
"AT4G08170","GO:0032957"
"AT4G08170","GO:0047325"
"AT4G08170","GO:0052725"
"AT4G08170","GO:0052726"
"AT5G23990","GO:0016491"
"AT5G07020","GO:0009535"
"AT5G07020","GO:0061635"
"AT1G19510","GO:0003700"
"AT2G37760","GO:0016491"
"AT2G37760","GO:0047834"
"AT1G15050","GO:0005634"
"AT1G15050","GO:0006355"
"AT5G07920","GO:0004143"
"AT5G07920","GO:0007165"
"AT5G07920","GO:0035556"
"AT5G07920","GO:0007205"
"AT5G07920","GO:0016301"
"AT1G45063","GO:0009055"
"AT5G40550","GO:0000124"
"AT4G29870","GO:0006486"
"AT4G29870","GO:0008250"
"AT3G48760","GO:0016409"
"AT1G61520","GO:0009765"
"AT1G61520","GO:0016020"
"AT1G61520","GO:0009765"
"AT1G61520","GO:0016020"
"AT4G39980","GO:0003849"
"AT4G39980","GO:0009073"
"AT5G63670","GO:0005634"
"AT5G63670","GO:0006355"
"AT5G63670","GO:0008270"
"AT5G63670","GO:0032786"
"AT3G44630","GO:0006952"
"AT3G44630","GO:0043531"
"AT3G44630","GO:0003953"
"AT3G44630","GO:0007165"
"AT3G44630","GO:0006952"
"AT3G44630","GO:0043531"
"AT3G44630","GO:0003953"
"AT3G44630","GO:0007165"
"AT3G44630","GO:0006952"
"AT3G44630","GO:0043531"
"AT3G44630","GO:0003953"
"AT3G44630","GO:0007165"
"AT4G36810","GO:0008299"
"AT1G48040","GO:0016791"
"AT1G48040","GO:0004722"
"AT1G48040","GO:0006470"
"AT3G47010","GO:0004553"
"AT3G47010","GO:0005975"
"AT4G27860","GO:0005384"
"AT4G27860","GO:0030026"
"AT2G46040","GO:0003677"
"AT5G19980","GO:0005457"
"AT5G19980","GO:0005794"
"AT5G19980","GO:0015780"
"AT2G22170","GO:0005515"
"AT5G05470","GO:0003723"
"AT5G05470","GO:0003743"
"AT5G05470","GO:0003676"
"AT2G24850","GO:0009058"
"AT2G24850","GO:0030170"
"AT1G68800","GO:0003700"
"AT2G19010","GO:0016788"
"AT4G00850","GO:0003713"
"AT5G43940","GO:0006069"
"AT5G43940","GO:0008270"
"AT5G43940","GO:0051903"
"AT3G23050","GO:0005634"
"AT3G23050","GO:0006355"
"AT1G61430","GO:0048544"
"AT1G61430","GO:0004672"
"AT1G61430","GO:0006468"
"AT1G61430","GO:0004674"
"AT2G27570","GO:0008146"
"AT2G45770","GO:0005525"
"AT2G45770","GO:0006614"
"AT2G33290","GO:0005634"
"AT2G33290","GO:0008270"
"AT2G33290","GO:0018024"
"AT2G33290","GO:0034968"
"AT2G33290","GO:0005515"
"AT2G33290","GO:0005634"
"AT2G33290","GO:0008270"
"AT2G33290","GO:0018024"
"AT2G33290","GO:0034968"
"AT2G33290","GO:0005515"
"AT2G33290","GO:0005634"
"AT2G33290","GO:0008270"
"AT2G33290","GO:0018024"
"AT2G33290","GO:0034968"
"AT2G33290","GO:0005515"
"AT2G33290","GO:0005634"
"AT2G33290","GO:0008270"
"AT2G33290","GO:0018024"
"AT2G33290","GO:0034968"
"AT2G33290","GO:0005515"
"AT5G04600","GO:0003676"
"AT3G30280","GO:0016747"
"AT3G13740","GO:0004525"
"AT3G13740","GO:0006396"
"AT1G10060","GO:0004084"
"AT1G10060","GO:0009081"
"AT1G10060","GO:0003824"
"AT3G53340","GO:0001228"
"AT3G53340","GO:0006355"
"AT3G53340","GO:0016602"
"AT3G53340","GO:0001228"
"AT3G53340","GO:0006355"
"AT3G53340","GO:0016602"
"AT4G25120","GO:0005524"
"AT4G25120","GO:0016787"
"AT4G25120","GO:0003677"
"AT4G25120","GO:0003678"
"AT5G42490","GO:0005524"
"AT5G42490","GO:0007018"
"AT5G42490","GO:0008017"
"AT5G42490","GO:1990939"
"AT4G04605","GO:0003700"
"AT1G57830","GO:0003953"
"AT1G57830","GO:0007165"
"AT3G53840","GO:0004672"
"AT3G53840","GO:0005524"
"AT3G53840","GO:0006468"
"AT1G12750","GO:0004252"
"AT1G12750","GO:0016021"
"AT1G12750","GO:0006508"
"AT1G47710","GO:0004867"
"AT1G47710","GO:0005615"
"AT3G12220","GO:0004185"
"AT3G12220","GO:0006508"
"AT4G37160","GO:0005507"
"AT4G37160","GO:0016491"
"AT1G06590","GO:0005680"
"AT5G43810","GO:0003676"
"AT5G43810","GO:0005515"
"AT5G43810","GO:0003676"
"AT5G43810","GO:0005515"
"AT5G43810","GO:0003676"
"AT5G43810","GO:0005515"
"AT5G43810","GO:0003676"
"AT5G43810","GO:0005515"
"AT2G47970","GO:0006511"
"AT2G31880","GO:0004672"
"AT2G31880","GO:0005524"
"AT2G31880","GO:0006468"
"AT2G31880","GO:0005515"
"AT3G52950","GO:0005515"
"AT3G52950","GO:0005515"
"AT3G61420","GO:0000439"
"AT3G61420","GO:0006289"
"AT3G61420","GO:0006351"
"AT4G29910","GO:0000808"
"AT4G29910","GO:0005634"
"AT4G29910","GO:0006260"
"AT3G50080","GO:0005515"
"AT4G17100","GO:0004521"
"AT1G52830","GO:0005634"
"AT1G52830","GO:0006355"
"AT5G25640","GO:0004252"
"AT5G25640","GO:0016021"
"AT4G32420","GO:0000413"
"AT4G32420","GO:0003755"
"AT4G12390","GO:0004857"
"AT4G12800","GO:0009522"
"AT4G12800","GO:0009538"
"AT4G12800","GO:0015979"
"AT3G14510","GO:0008299"
"AT2G31060","GO:0003924"
"AT2G31060","GO:0005525"
"AT2G41230","GO:0046622"
"AT4G34470","GO:0006511"
"AT3G57050","GO:0019346"
"AT3G57050","GO:0030170"
"AT3G54930","GO:0000159"
"AT3G54930","GO:0007165"
"AT3G54930","GO:0019888"
"AT3G05690","GO:0003700"
"AT3G05690","GO:0006355"
"AT3G53930","GO:0004672"
"AT3G53930","GO:0005524"
"AT3G53930","GO:0006468"
"AT1G21650","GO:0005524"
"AT1G21650","GO:0016020"
"AT1G21650","GO:0017038"
"AT1G21650","GO:0006605"
"AT1G21650","GO:0006886"
"AT3G26420","GO:0003676"
"AT3G26420","GO:0008270"
"AT1G79670","GO:0030247"
"AT1G79670","GO:0004674"
"AT1G79670","GO:0016021"
"AT1G79670","GO:0004672"
"AT1G79670","GO:0005524"
"AT1G79670","GO:0006468"
"AT1G01750","GO:0003779"
"AT1G01750","GO:0015629"
"AT1G01750","GO:0030042"
"AT5G45990","GO:0000398"
"AT5G45990","GO:0006396"
"AT1G66940","GO:0030247"
"AT1G30550","GO:0001510"
"AT1G30550","GO:0008168"
"AT1G30550","GO:0009452"
"AT4G14910","GO:0000105"
"AT4G14910","GO:0004424"
"AT5G04320","GO:0000775"
"AT5G04320","GO:0005634"
"AT5G04320","GO:0045132"
"AT5G04320","GO:0034090"
"AT5G04320","GO:0045144"
"AT5G04320","GO:0000775"
"AT5G04320","GO:0005634"
"AT5G04320","GO:0045132"
"AT5G04320","GO:0034090"
"AT5G04320","GO:0045144"
"AT5G04320","GO:0000775"
"AT5G04320","GO:0005634"
"AT5G04320","GO:0045132"
"AT5G04320","GO:0034090"
"AT5G04320","GO:0045144"
"AT1G11080","GO:0004185"
"AT1G11080","GO:0006508"
"AT5G55100","GO:0003723"
"AT5G55100","GO:0006396"
"AT5G55100","GO:0003723"
"AT5G55100","GO:0006396"
"AT5G55100","GO:0003723"
"AT5G55100","GO:0006396"
"AT5G55100","GO:0003723"
"AT5G55100","GO:0006396"
"AT5G55100","GO:0003723"
"AT5G55100","GO:0006396"
"AT4G15670","GO:0097573"
"AT5G04770","GO:0016020"
"AT5G04770","GO:0022857"
"AT5G04770","GO:0055085"
"AT5G39865","GO:0097573"
"AT2G45950","GO:0006511"
"AT2G45950","GO:0006511"
"AT4G35520","GO:0006298"
"AT4G35520","GO:0005524"
"AT4G35520","GO:0016887"
"AT4G35520","GO:0032300"
"AT4G35520","GO:0030983"
"AT5G02910","GO:0005515"
"AT3G05327","GO:0000079"
"AT3G05327","GO:0019901"
"AT2G01918","GO:0005509"
"AT2G01918","GO:0009523"
"AT2G01918","GO:0009654"
"AT2G01918","GO:0015979"
"AT2G01918","GO:0019898"
"AT1G51820","GO:0005515"
"AT1G51820","GO:0004672"
"AT1G51820","GO:0005524"
"AT1G51820","GO:0006468"
"AT1G67500","GO:0000166"
"AT1G67500","GO:0003677"
"AT1G67500","GO:0006281"
"AT1G67500","GO:0016035"
"AT1G67500","GO:0019985"
"AT1G67500","GO:0000166"
"AT1G67500","GO:0003677"
"AT1G67500","GO:0006281"
"AT1G67500","GO:0016035"
"AT1G67500","GO:0019985"
"AT2G04080","GO:0015297"
"AT2G04080","GO:0016020"
"AT2G04080","GO:0042910"
"AT2G04080","GO:0055085"
"AT2G04080","GO:1990961"
"AT4G35500","GO:0004672"
"AT4G35500","GO:0005524"
"AT4G35500","GO:0006468"
"AT1G23500","GO:0016788"
"AT1G60860","GO:0005096"
"AT1G09330","GO:0016021"
"AT5G57350","GO:0008553"
"AT5G57350","GO:0016021"
"AT5G57350","GO:0120029"
"AT5G57350","GO:0008553"
"AT5G57350","GO:0016021"
"AT5G57350","GO:0120029"
"AT5G57350","GO:0008553"
"AT5G57350","GO:0016021"
"AT5G57350","GO:0120029"
"AT4G25730","GO:0008168"
"AT4G25730","GO:0032259"
"AT4G25730","GO:0005634"
"AT4G25730","GO:0006364"
"AT4G39100","GO:0003682"
"AT5G48650","GO:0003676"
"AT5G11210","GO:0015276"
"AT5G11210","GO:0016020"
"AT5G11210","GO:0015276"
"AT5G11210","GO:0016020"
"AT2G29930","GO:0005515"
"AT2G29930","GO:0005515"
"AT5G57920","GO:0009055"
"AT5G57280","GO:0016435"
"AT5G57280","GO:0070476"
"AT5G57280","GO:0008168"
"AT2G28880","GO:0009058"
"AT1G79930","GO:0005524"
"AT1G79930","GO:0016887"
"AT3G19130","GO:0003676"
"AT5G57370","GO:0008380"
"AT1G29750","GO:0004672"
"AT1G29750","GO:0005524"
"AT1G29750","GO:0006468"
"AT5G08390","GO:0008017"
"AT5G08390","GO:0005515"
"AT3G60740","GO:0005096"
"AT3G60740","GO:0007021"
"AT3G60740","GO:0007023"
"AT3G60740","GO:0048487"
"AT2G24010","GO:0004185"
"AT2G24010","GO:0006508"
"AT3G09080","GO:0005515"
"AT1G18090","GO:0046872"
"AT1G18090","GO:0004518"
"AT1G60900","GO:0003676"
"AT5G46490","GO:0043531"
"AT5G46490","GO:0003953"
"AT5G46490","GO:0007165"
"AT5G46490","GO:0006952"
"AT1G49900","GO:0003700"
"AT2G30500","GO:0003779"
"AT4G23510","GO:0003953"
"AT4G23510","GO:0007165"
"AT5G26150","GO:0004672"
"AT5G26150","GO:0006468"
"ATCG00140","GO:0015078"
"ATCG00140","GO:0015986"
"ATCG00140","GO:0045263"
"ATCG00140","GO:0033177"
"ATCG00140","GO:1902600"
"AT5G15390","GO:0008168"
"AT5G15390","GO:0030488"
"AT5G15390","GO:0003723"
"AT5G15390","GO:0006396"
"AT5G15390","GO:0008173"
"AT1G32250","GO:0005509"
"AT3G56060","GO:0016614"
"AT3G56060","GO:0050660"
"AT2G22850","GO:0003700"
"AT2G22850","GO:0006355"
"AT2G22850","GO:0003700"
"AT2G22850","GO:0006355"
"AT2G25350","GO:0035091"
"AT2G25350","GO:0015031"
"AT5G40420","GO:0012511"
"AT5G40420","GO:0016021"
"AT3G02310","GO:0000977"
"AT3G02310","GO:0045944"
"AT3G02310","GO:0003677"
"AT3G02310","GO:0046983"
"AT3G02310","GO:0003700"
"AT3G02310","GO:0005634"
"AT3G02310","GO:0006355"
"AT5G66200","GO:0005515"
"AT5G51130","GO:0008168"
"AT3G50960","GO:0006457"
"AT3G50960","GO:0006457"
"AT4G32760","GO:0035091"
"AT4G32760","GO:0043130"
"AT4G32760","GO:0043328"
"AT1G80940","GO:0009909"
"AT5G27920","GO:0005515"
"AT2G22370","GO:0003712"
"AT2G22370","GO:0006357"
"AT2G22370","GO:0016592"
"AT3G58340","GO:0005515"
"AT1G06400","GO:0003924"
"AT1G06400","GO:0005525"
"AT1G69810","GO:0003700"
"AT1G69810","GO:0006355"
"AT1G69810","GO:0043565"
"AT3G20750","GO:0006355"
"AT3G20750","GO:0008270"
"AT3G20750","GO:0043565"
"AT1G14370","GO:0004672"
"AT1G14370","GO:0006468"
"AT4G26640","GO:0003700"
"AT4G26640","GO:0006355"
"AT4G26640","GO:0043565"
"AT1G18130","GO:0004829"
"AT1G18130","GO:0005524"
"AT1G18130","GO:0005737"
"AT1G18130","GO:0006435"
"AT5G54590","GO:0004672"
"AT5G54590","GO:0006468"
"AT5G54590","GO:0004672"
"AT5G54590","GO:0006468"
"AT5G54590","GO:0004672"
"AT5G54590","GO:0006468"
"AT5G59650","GO:0005515"
"AT5G59650","GO:0004672"
"AT5G59650","GO:0005524"
"AT5G59650","GO:0006468"
"AT1G54010","GO:0016788"
"AT3G51960","GO:0003700"
"AT3G51960","GO:0006355"
"AT4G12590","GO:0016020"
"AT3G51270","GO:0004674"
"AT3G51270","GO:0005524"
"AT3G51270","GO:0006468"
"AT3G51270","GO:0004672"
"AT5G45800","GO:0005515"
"AT5G45800","GO:0004672"
"AT5G45800","GO:0006468"
"AT1G53950","GO:0005515"
"AT3G47440","GO:0015267"
"AT3G47440","GO:0016020"
"AT3G47440","GO:0055085"
"AT3G09640","GO:0004601"
"AT3G09640","GO:0006979"
"AT3G09640","GO:0020037"
"AT3G09640","GO:0034599"
"AT3G09640","GO:0004601"
"AT3G09640","GO:0006979"
"AT3G09640","GO:0020037"
"AT3G09640","GO:0034599"
"ATCG00120","GO:0046034"
"ATCG00120","GO:1902600"
"ATCG00120","GO:0015986"
"ATCG00120","GO:0032559"
"ATCG00120","GO:0005524"
"AT4G27060","GO:0005874"
"AT4G27060","GO:0008017"
"AT1G56340","GO:0005509"
"AT1G56340","GO:0005783"
"AT1G56340","GO:0006457"
"AT1G56340","GO:0051082"
"AT5G38690","GO:0006355"
"AT5G38690","GO:0006355"
"AT4G10430","GO:0016021"
"AT4G10430","GO:0016021"
"AT4G10430","GO:0016021"
"AT4G10430","GO:0016021"
"AT1G50580","GO:0008194"
"AT1G29460","GO:0009733"
"AT4G01850","GO:0004478"
"AT4G01850","GO:0006556"
"AT4G01850","GO:0005524"
"AT4G01850","GO:0004478"
"AT4G01850","GO:0006556"
"AT4G01850","GO:0005524"
"AT4G02640","GO:0003700"
"AT4G02640","GO:0006355"
"AT4G16340","GO:0005085"
"AT4G16340","GO:0007264"
"AT4G16340","GO:0005085"
"AT4G16340","GO:0007264"
"AT4G38680","GO:0003676"
"AT4G38680","GO:0008270"
"AT2G26650","GO:0005216"
"AT2G26650","GO:0006811"
"AT2G26650","GO:0016020"
"AT2G26650","GO:0055085"
"AT1G17560","GO:0003735"
"AT1G17560","GO:0005840"
"AT1G17560","GO:0006412"
"AT1G02080","GO:0006417"
"AT1G02080","GO:0030015"
"AT5G46940","GO:0004857"
"AT5G40880","GO:0005515"
"AT5G40880","GO:0046872"
"AT1G71420","GO:0008270"
"AT3G51690","GO:0000723"
"AT3G51690","GO:0003678"
"AT3G51690","GO:0006281"
"AT4G37110","GO:0006355"
"AT5G61700","GO:0005524"
"AT5G61700","GO:0016021"
"AT5G61700","GO:0055085"
"AT5G61700","GO:0140359"
"AT1G72280","GO:0005783"
"AT1G72280","GO:0015035"
"AT1G72280","GO:0016972"
"AT1G72280","GO:0034975"
"AT1G72280","GO:0071949"
"AT5G38860","GO:0046983"
"AT5G38860","GO:0003700"
"AT5G38860","GO:0006351"
"AT4G35030","GO:0004672"
"AT4G35030","GO:0005524"
"AT4G35030","GO:0006468"
"AT4G35030","GO:0004672"
"AT4G35030","GO:0005524"
"AT4G35030","GO:0006468"
"AT3G19870","GO:0016197"
"AT4G17570","GO:0006355"
"AT4G17570","GO:0008270"
"AT4G17570","GO:0043565"
"AT3G02260","GO:0008270"
"AT4G26460","GO:0008168"
"AT5G14740","GO:0004089"
"AT5G14740","GO:0008270"
"AT2G39200","GO:0006952"
"AT2G39200","GO:0016021"
"AT4G11880","GO:0003677"
"AT4G11880","GO:0046983"
"AT4G11880","GO:0000977"
"AT4G11880","GO:0045944"
"AT4G11880","GO:0003700"
"AT4G11880","GO:0005634"
"AT4G11880","GO:0006355"
"AT4G11880","GO:0003677"
"AT4G11880","GO:0046983"
"AT4G11880","GO:0000977"
"AT4G11880","GO:0045944"
"AT4G11880","GO:0003700"
"AT4G11880","GO:0005634"
"AT4G11880","GO:0006355"
"AT2G39470","GO:0005509"
"AT2G39470","GO:0009523"
"AT2G39470","GO:0009654"
"AT2G39470","GO:0015979"
"AT2G39470","GO:0019898"
"AT1G44446","GO:0010277"
"AT1G44446","GO:0051537"
"AT1G44446","GO:0016491"
"AT3G16260","GO:0008033"
"AT1G47490","GO:0003676"
"AT2G34440","GO:0003677"
"AT2G34440","GO:0046983"
"AT1G09380","GO:0016020"
"AT1G09380","GO:0016021"
"AT1G09380","GO:0022857"
"AT2G34300","GO:0008168"
"AT2G34300","GO:0008168"
"AT2G34300","GO:0008168"
"AT1G58807","GO:0043531"
"AT1G58807","GO:0006952"
"AT1G59124","GO:0043531"
"AT1G59124","GO:0006952"
"AT4G39270","GO:0005515"
"AT4G39270","GO:0004672"
"AT4G39270","GO:0006468"
"AT4G39270","GO:0005515"
"AT4G39270","GO:0004672"
"AT4G39270","GO:0006468"
"AT4G39270","GO:0005515"
"AT4G39270","GO:0004672"
"AT4G39270","GO:0006468"
"AT4G39270","GO:0005515"
"AT4G39270","GO:0004672"
"AT4G39270","GO:0006468"
"AT4G39270","GO:0005515"
"AT4G39270","GO:0004672"
"AT4G39270","GO:0006468"
"AT2G29320","GO:0016491"
"AT3G19720","GO:0003924"
"AT3G19720","GO:0005525"
"AT2G44490","GO:0004553"
"AT2G44490","GO:0005975"
"AT1G03040","GO:0046983"
"AT2G37790","GO:0047834"
"AT2G37790","GO:0016491"
"AT4G29970","GO:0005515"
"AT5G43140","GO:0016021"
"AT1G68480","GO:0007275"
"AT4G30920","GO:0006508"
"AT4G30920","GO:0070006"
"AT4G30920","GO:0005737"
"AT4G30920","GO:0019538"
"AT4G30920","GO:0030145"
"AT4G09020","GO:0004553"
"AT4G09020","GO:0005975"
"AT4G09020","GO:0003824"
"AT4G35140","GO:0005515"
"AT1G23020","GO:0016491"
"AT2G07681","GO:0017004"
"AT2G07681","GO:0020037"
"AT5G27840","GO:0016787"
"AT5G27840","GO:0016787"
"AT1G67950","GO:0003676"
"AT1G71697","GO:0016773"
"AT5G43600","GO:0016813"
"AT5G43600","GO:0016787"
"AT5G62890","GO:0016020"
"AT5G62890","GO:0022857"
"AT5G62890","GO:0055085"
"AT5G62890","GO:0016020"
"AT5G62890","GO:0022857"
"AT5G62890","GO:0055085"
"AT5G62890","GO:0016020"
"AT5G62890","GO:0022857"
"AT5G62890","GO:0055085"
"AT3G29360","GO:0003979"
"AT3G29360","GO:0016616"
"AT3G29360","GO:0051287"
"AT3G29360","GO:0003979"
"AT3G29360","GO:0016616"
"AT3G29360","GO:0051287"
"AT1G28650","GO:0016788"
"AT3G32980","GO:0004601"
"AT3G32980","GO:0006979"
"AT3G32980","GO:0020037"
"AT3G32980","GO:0042744"
"AT4G30180","GO:0006355"
"AT1G18050","GO:0003723"
"AT1G18050","GO:0006396"
"AT1G18050","GO:0045292"
"AT1G25360","GO:0008270"
"AT1G32240","GO:0000976"
"AT1G32240","GO:0006355"
"AT1G32240","GO:0010158"
"AT4G19985","GO:0004343"
"AT4G19985","GO:0006048"
"AT4G19985","GO:0004343"
"AT4G19985","GO:0006048"
"AT4G19985","GO:0004343"
"AT4G19985","GO:0006048"
"AT3G54510","GO:0005227"
"AT3G54510","GO:0016020"
"AT5G14400","GO:0004497"
"AT5G14400","GO:0005506"
"AT5G14400","GO:0016705"
"AT5G14400","GO:0020037"
"AT5G14480","GO:0003830"
"AT5G14480","GO:0006487"
"AT5G14480","GO:0016020"
"AT1G63880","GO:0043531"
"AT1G63880","GO:0003953"
"AT1G63880","GO:0007165"
"AT1G63880","GO:0006952"
"AT3G28610","GO:0005524"
"AT3G28610","GO:0016887"
"AT1G05785","GO:0016192"
"AT3G18680","GO:0005737"
"AT3G18680","GO:0006221"
"AT3G18680","GO:0033862"
"AT1G02580","GO:0005515"
"AT2G36160","GO:0003735"
"AT2G36160","GO:0005840"
"AT2G36160","GO:0006412"
"AT5G18640","GO:0006629"
"AT5G18640","GO:0006629"
"AT5G63950","GO:0005524"
"AT5G63950","GO:0070615"
"AT3G14110","GO:0015995"
"AT3G14110","GO:0033014"
"AT3G44480","GO:0003953"
"AT3G44480","GO:0007165"
"AT3G44480","GO:0043531"
"AT3G44480","GO:0006952"
"AT3G44480","GO:0003953"
"AT3G44480","GO:0007165"
"AT3G44480","GO:0043531"
"AT3G44480","GO:0006952"
"AT3G59960","GO:0005515"
"AT3G57300","GO:0003677"
"AT3G57300","GO:0005634"
"AT3G57300","GO:0006281"
"AT3G57300","GO:0006338"
"AT3G57300","GO:0006351"
"AT3G57300","GO:0016887"
"AT3G57300","GO:0031011"
"AT3G57300","GO:0005524"
"AT3G57300","GO:0070615"
"AT1G48000","GO:0003700"
"AT1G48000","GO:0006355"
"AT1G48000","GO:0043565"
"AT1G18160","GO:0004672"
"AT1G18160","GO:0006468"
"AT5G43990","GO:0005515"
"AT5G43990","GO:0018024"
"AT5G43990","GO:0005634"
"AT5G43990","GO:0008270"
"AT5G43990","GO:0034968"
"AT5G43990","GO:0005515"
"AT5G43990","GO:0018024"
"AT5G43990","GO:0005634"
"AT5G43990","GO:0008270"
"AT5G43990","GO:0034968"
"AT4G00960","GO:0004672"
"AT4G00960","GO:0005524"
"AT4G00960","GO:0006468"
"AT4G38350","GO:0016021"
"AT5G50860","GO:0004672"
"AT5G50860","GO:0005524"
"AT5G50860","GO:0006468"
"AT5G12000","GO:0004672"
"AT5G12000","GO:0006468"
"AT2G47650","GO:0042732"
"AT2G47650","GO:0048040"
"AT2G47650","GO:0070403"
"AT5G60590","GO:0003725"
"AT3G55620","GO:0042256"
"AT3G55620","GO:0043022"
"AT1G01880","GO:0004518"
"AT1G01880","GO:0004518"
"AT2G43870","GO:0004650"
"AT2G43870","GO:0005975"
"AT2G33740","GO:0010038"
"AT1G74910","GO:0009058"
"AT1G74910","GO:0016779"
"AT3G05545","GO:0004842"
"AT4G19960","GO:0015079"
"AT4G19960","GO:0016020"
"AT4G19960","GO:0071805"
"AT5G59570","GO:0003700"
"AT5G59570","GO:0006355"
"AT5G59570","GO:0003700"
"AT5G59570","GO:0006355"
"AT3G56190","GO:0006886"
"AT4G23040","GO:0005515"
"AT1G31090","GO:0005515"
"AT3G59100","GO:0000148"
"AT3G59100","GO:0003843"
"AT3G59100","GO:0006075"
"AT3G59100","GO:0016020"
"AT2G18560","GO:0008194"
"AT3G66658","GO:0016491"
"AT5G06250","GO:0003677"
"AT5G06250","GO:0003700"
"AT4G37060","GO:0006629"
"AT2G43190","GO:0001682"
"AT2G43190","GO:0003723"
"AT2G43190","GO:0006396"
"AT2G43190","GO:0030677"
"AT2G43190","GO:0000172"
"AT2G43190","GO:0033204"
"AT2G43190","GO:0001682"
"AT2G43190","GO:0003723"
"AT2G43190","GO:0006396"
"AT2G43190","GO:0030677"
"AT2G43190","GO:0000172"
"AT2G43190","GO:0033204"
"AT1G26100","GO:0016491"
"AT2G43820","GO:0008194"
"AT5G44640","GO:0004553"
"AT5G44640","GO:0005975"
"AT4G08455","GO:0005515"
"AT5G44010","GO:0036297"
"AT5G44010","GO:0043240"
"AT1G75580","GO:0009733"
"AT1G61215","GO:0005515"
"AT4G31840","GO:0009055"
"AT5G19620","GO:0019867"
"AT4G36780","GO:0003700"
"AT4G36780","GO:0006351"
"AT4G36780","GO:0009742"
"AT1G12750","GO:0004252"
"AT1G12750","GO:0016021"
"AT1G12750","GO:0006508"
"AT1G12750","GO:0004252"
"AT1G12750","GO:0016021"
"AT1G12750","GO:0006508"
"AT1G12750","GO:0004252"
"AT1G12750","GO:0016021"
"AT1G12750","GO:0006508"
"AT1G12750","GO:0004252"
"AT1G12750","GO:0016021"
"AT1G12750","GO:0006508"
"AT1G12750","GO:0004252"
"AT1G12750","GO:0016021"
"AT1G12750","GO:0006508"
"AT1G50440","GO:0008270"
"AT3G53310","GO:0003677"
"AT4G05470","GO:0005515"
"AT2G32320","GO:0000287"
"AT2G32320","GO:0006400"
"AT2G32320","GO:0008193"
"AT2G47880","GO:0097573"
"AT4G32900","GO:0004045"
"AT4G32900","GO:0004045"
"AT3G51070","GO:0008168"
"AT5G13790","GO:0003677"
"AT5G13790","GO:0046983"
"AT5G13790","GO:0000977"
"AT5G13790","GO:0045944"
"AT5G13790","GO:0003700"
"AT5G13790","GO:0005634"
"AT5G13790","GO:0006355"
"AT3G63510","GO:0002943"
"AT3G63510","GO:0017150"
"AT5G38390","GO:0005515"
"AT1G15920","GO:0004535"
"AT1G15920","GO:0030014"
"AT1G15920","GO:0004535"
"AT1G15920","GO:0030014"
"AT4G18197","GO:0015211"
"AT4G18197","GO:0016021"
"AT4G11960","GO:0009535"
"AT4G11960","GO:0009773"
"AT4G11960","GO:0016730"
"AT4G09750","GO:0016491"
"AT3G22270","GO:0000290"
"AT4G15330","GO:0004497"
"AT4G15330","GO:0005506"
"AT4G15330","GO:0016705"
"AT4G15330","GO:0020037"
"AT2G31240","GO:0005515"
"AT3G46900","GO:0005375"
"AT3G46900","GO:0016021"
"AT3G46900","GO:0035434"
"AT5G23870","GO:0016787"
"AT5G23870","GO:0016787"
"AT5G15810","GO:0003723"
"AT5G15810","GO:0004809"
"AT5G15810","GO:0008033"
"AT1G53720","GO:0000413"
"AT1G53720","GO:0003755"
"AT1G53720","GO:0003676"
"AT1G53720","GO:0008270"
"AT4G04500","GO:0004672"
"AT4G04500","GO:0005524"
"AT4G04500","GO:0006468"
"AT4G22890","GO:0009535"
"AT4G22890","GO:0009773"
"AT4G22890","GO:0016730"
"AT4G28060","GO:0005739"
"AT4G28060","GO:0045277"
"AT3G47090","GO:0004672"
"AT3G47090","GO:0005524"
"AT3G47090","GO:0006468"
"AT3G47090","GO:0005515"
"AT4G22970","GO:0004197"
"AT4G22970","GO:0005634"
"AT4G22970","GO:0006508"
"AT5G45560","GO:0008289"
"AT1G62570","GO:0004499"
"AT1G62570","GO:0050660"
"AT1G62570","GO:0050661"
"AT4G20820","GO:0016491"
"AT4G20820","GO:0050660"
"AT2G11890","GO:0048364"
"AT2G11890","GO:0050355"
"AT5G57035","GO:0004842"
"AT5G57035","GO:0016567"
"AT5G57035","GO:0004672"
"AT5G57035","GO:0005524"
"AT5G57035","GO:0006468"
"AT4G30200","GO:0010048"
"AT4G30200","GO:0040029"
"AT4G30200","GO:0005515"
"AT1G29390","GO:0016021"
"AT2G29090","GO:0004497"
"AT2G29090","GO:0005506"
"AT2G29090","GO:0016705"
"AT2G29090","GO:0020037"
"AT3G43860","GO:0004553"
"AT3G43860","GO:0005975"
"AT3G43860","GO:0004553"
"AT3G43860","GO:0005975"
"AT1G73330","GO:0004866"
"AT3G15356","GO:0030246"
"AT3G12730","GO:0003700"
"AT3G24180","GO:0004553"
"AT3G24180","GO:0004553"
"AT4G15733","GO:0007165"
"AT1G54320","GO:0016020"
"AT1G01140","GO:0007165"
"AT1G01140","GO:0004672"
"AT1G01140","GO:0005524"
"AT1G01140","GO:0006468"
"AT3G11980","GO:0080019"
"AT4G13510","GO:0008519"
"AT4G13510","GO:0015696"
