gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,uniprot_id,ipath_id
AT5G07780,63.56906172330815,-1.2745547006543305,0.3599351903181689,-3.541067211371228,3.9851204903356547e-4,0.005504783022482623,Q9FF14,UNIPROT:Q9FF14
AT5G09220,1314.3612202006584,-2.1906755938659543,0.37960274325207133,-5.770968816237607,7.881706096080887e-9,8.352018229795386e-7,Q38967,UNIPROT:Q38967
AT5G09480,24.899707358384735,-2.288812932897291,0.6199553369045826,-3.691899717042943,2.2258523437443484e-4,0.003528069750748152,Q9FY67,UNIPROT:Q9FY67
AT5G09530,230.28163055776767,-2.6049932422299698,0.41157408789830124,-6.329342198223266,2.462085409596799e-10,4.419727646785768e-8,Q9LXB8,UNIPROT:Q9LXB8
AT5G10130,108.06069077686168,-1.2460544739130843,0.2980014768933519,-4.181370129111875,2.897577378271957e-5,7.024835553703151e-4,Q9LX15,UNIPROT:Q9LX15
AT5G10210,227.70303681492297,-2.358953101550298,0.3646056627831879,-6.469875107104536,9.808395269075042e-11,2.167059677142122e-8,Q9LX09,UNIPROT:Q9LX09
AT5G10230,31.779348685824093,-2.0023255466083327,0.480036971327342,-4.171190275348452,3.0301270670721042e-5,7.306944234068852e-4,Q9LX07,UNIPROT:Q9LX07
AT5G10280,187.05512092371748,-1.389777918416079,0.24098463936410397,-5.767080931313061,8.065632575104244e-9,8.5069809744242e-7,Q9SBF3,UNIPROT:Q9SBF3
AT5G10530,55.300540048734106,-1.6072421070592935,0.43310609879116,-3.710966231011888,2.0646964860508992e-4,0.003321615423140046,Q9LXA5,UNIPROT:Q9LXA5
AT5G10580,1132.3051529239467,-2.260943786899062,0.31852393586736355,-7.098191163381018,1.2640027116584526e-12,4.677017246695562e-10,A0A1P8BAB6,UNIPROT:A0A1P8BAB6
AT5G10625,448.26784580902927,-2.0571635037727733,0.3000230968956099,-6.8566837855438285,7.0477394766473945e-12,2.2724932532486903e-9,Q9LXB5,UNIPROT:Q9LXB5
AT5G12330,80.30153372984941,-1.566651731934987,0.3773468913124922,-4.151754706354785,3.299357897960711e-5,7.855582318067379e-4,A0A178USY6,UNIPROT:A0A178USY6
AT5G12420,49.68751103307165,-1.3289858738023534,0.36858026747955613,-3.6056891566395852,3.113256196252585e-4,0.004562941922442668,A0A1P8BET2,UNIPROT:A0A1P8BET2
AT5G13580,72.9223774374302,-1.630038839930293,0.4730570082132587,-3.445755610062658,5.694651148242817e-4,0.007298919424587656,Q9FNB5,UNIPROT:Q9FNB5
AT5G14020,41.33386481695368,-1.5129071745187983,0.39019809338634454,-3.8772797718948167,1.0563086824932366e-4,0.0019639162497985868,A0A1P8BHC4,UNIPROT:A0A1P8BHC4
AT5G14070,37.70575829960942,-1.5195908766744608,0.4260397888601445,-3.566781592724183,3.6139243836845534e-4,0.005112066150621917,Q8LF89,UNIPROT:Q8LF89
AT5G14130,52.87000137910317,-1.7480572179694593,0.4462965702379394,-3.9168062999845525,8.972978793376541e-5,0.0017414368387386238,A0A1P8BG91,UNIPROT:A0A1P8BG91
AT5G14200,103.75954623380144,-1.167793283853442,0.31590290268665294,-3.696684246715476,2.1843374525280698e-4,0.0034744665708957762,B9DHH9,UNIPROT:B9DHH9
AT5G14470,18.25929565284448,-2.077267967972433,0.5997867431675589,-3.463344249661281,5.33505357334536e-4,0.006964574563561487,Q9LY82,UNIPROT:Q9LY82
AT5G14880,1237.8374358931203,-1.0255569577430637,0.1998458294004637,-5.131740606345043,2.870749474997343e-7,1.6786447253928766e-5,Q9M7J9,UNIPROT:Q9M7J9
AT5G14940,88.44777549319589,-2.145590813772889,0.4303592282974587,-4.985581051116405,6.177587508020534e-7,3.0848302576002536e-5,Q9LFR1,UNIPROT:Q9LFR1
AT5G15130,342.51227943824296,-1.4375243496613739,0.29277547173896723,-4.909989013502613,9.10814957104042e-7,4.2213561389723476e-5,A0A1P8BDI5,UNIPROT:A0A1P8BDI5
AT5G15830,495.5810814277815,-1.1123266218225787,0.27248672751834213,-4.0821313828861765,4.4624556335926266e-5,0.001003208028942422,Q9LFU3,UNIPROT:Q9LFU3
AT5G17800,72.95691270712072,-1.3184229021698788,0.3349711561556426,-3.9359296403338098,8.2875253040346e-5,0.0016383936212604222,Q6R053,UNIPROT:Q6R053
AT5G18130,505.2496646896064,-1.0706147586594565,0.21071707473848417,-5.080816350493525,3.758163116733677e-7,2.0538861914720537e-5,Q3E9G1,UNIPROT:Q3E9G1
AT5G19040,80.6213063096893,-1.234941568014071,0.32077650584934586,-3.8498504269950082,1.1818997766477942e-4,0.0021307236308879683,Q94ID2,UNIPROT:Q94ID2
AT5G19120,4004.0680447218247,-1.445813129310388,0.27934202569427347,-5.175780929192379,2.2695964134238542e-7,1.3624218257284525e-5,NA,NA
AT5G19530,561.5473935397724,-1.0037021288062737,0.20933207810472662,-4.79478414342274,1.6285008782810904e-6,6.563730950657587e-5,Q9S7X6,UNIPROT:Q9S7X6
AT5G19890,1623.9820532936287,-2.6837650246094436,0.2786712057529011,-9.630578865723031,5.939393758919521e-22,1.117150471104771e-18,Q39034,UNIPROT:Q39034
AT5G19970,290.20053942280936,-1.5144442299663123,0.2783951336053004,-5.43990913330203,5.330775335467873e-8,4.134739865870975e-6,A0A1P8BBM0,UNIPROT:A0A1P8BBM0
AT5G20250,8330.865975114035,-1.5678558297702452,0.1578764095138406,-9.930906299416414,3.054663606328991e-23,7.660756917605738e-20,F4K470,UNIPROT:F4K470
AT5G20820,109.9800533895894,-1.5889877086036672,0.3603107518206638,-4.410047994889002,1.0334771110957862e-5,3.053221449547512e-4,Q29PU2,UNIPROT:Q29PU2
AT5G20960,2437.9726268132536,-1.081163277868223,0.19698914785852312,-5.488440808143961,4.054971048904418e-8,3.3352065178931544e-6,Q7G193,UNIPROT:Q7G193
AT5G21170,1651.80331187833,-1.032478770051499,0.21771301019120334,-4.742384339570425,2.112174211588593e-6,8.205487802025153e-5,A0A1P8BB45,UNIPROT:A0A1P8BB45
AT5G22890,416.8652461775282,-1.2122442108136866,0.19472347708970966,-6.225465100210809,4.80129526835453e-10,8.027410037187416e-8,Q0WT24,UNIPROT:Q0WT24
AT5G23020,186.9436111945857,-1.4317927433117408,0.31386911450689386,-4.561750988341648,5.072878845350627e-6,1.697969238527025e-4,Q9FN52,UNIPROT:Q9FN52
AT5G23660,1516.978192573548,-1.6223743457840496,0.29351154081743486,-5.527463558215491,3.248936846653407e-8,2.7672359836156245e-6,O82587,UNIPROT:O82587
AT5G23980,750.5802120218825,-1.8356178742386626,0.4061224358251525,-4.519863253821686,6.1879587607841105e-6,2.009617513520261e-4,Q8W110,UNIPROT:Q8W110
AT5G24070,23.840822161181666,-2.0565179222811967,0.49831846053195733,-4.1269149854208775,3.676622344980757e-5,8.555159066861925e-4,Q9FLV5,UNIPROT:Q9FLV5
AT5G25160,127.4346875840935,-1.707024165391053,0.32201353807926303,-5.301094406070816,1.1511054143712641e-7,7.873212214476908e-6,Q39262,UNIPROT:Q39262
AT5G25620,269.56869578405633,-1.0285253572742614,0.23769143222095274,-4.327145272607751,1.5105433965888724e-5,4.1527984171020024e-4,A0A178UD30,UNIPROT:A0A178UD30
AT5G27000,199.77297002148413,-1.0094451778158213,0.2572474656961545,-3.9240237997451,8.708212686858503e-5,0.0017061898312073199,O81635,UNIPROT:O81635
AT5G28080,164.37101451754137,-1.6319662515003868,0.3344545750286821,-4.87948550669529,1.0636293887274333e-6,4.772798992637554e-5,A0A1P8BGR1,UNIPROT:A0A1P8BGR1
AT5G28650,25.941040250531913,-1.5460919937042408,0.44875532278187635,-3.445289482294876,5.704481166652795e-4,0.007305855160159168,Q93WU6,UNIPROT:Q93WU6
AT5G35580,388.40027525363115,-1.101749113815424,0.23761948844385566,-4.636610915336363,3.5416818495770704e-6,1.2628641552417703e-4,A0A1P8BBL9,UNIPROT:A0A1P8BBL9
AT5G38100,212.4963877289878,-1.2735888831449473,0.23071960464253852,-5.52007223277866,3.3886033918708316e-8,2.8753446299968623e-6,A0A1P8BF88,UNIPROT:A0A1P8BF88
AT5G38900,32.76730962491549,-1.4127959388104354,0.40893843728660323,-3.454788814141924,5.507240150319541e-4,0.007115278616649248,A0A178UR18,UNIPROT:A0A178UR18
AT5G40450,17833.045055968458,-1.046257058743698,0.1559727800980439,-6.707946464030612,1.973823142238809e-11,5.645656254661388e-9,F4KHD5,UNIPROT:F4KHD5
AT5G41040,390.4222755931963,-1.3763294669000492,0.23847142738786845,-5.771464875167121,7.858534150014964e-9,8.352018229795386e-7,F4JWW6,UNIPROT:F4JWW6
AT5G42655,143.27438436943964,-1.1217226414414982,0.31019400075486453,-3.6161970854102896,2.989627908112966e-4,0.004407504344481891,F4K313,UNIPROT:F4K313
AT5G43180,176.31344096859004,-1.8589781033715,0.4008329726159062,-4.637787383706193,3.5215876849580714e-6,1.2576860069175416e-4,A0A178U768,UNIPROT:A0A178U768
AT5G43540,269.2140445298566,-2.873859789153031,0.3474728265512812,-8.270746860053809,1.3312243054837642e-16,1.2018825519629617e-13,NA,NA
AT5G43780,6493.256211885477,-1.4159442521450214,0.24138661537622932,-5.865877235728694,4.467642711113367e-9,5.252039772528115e-7,Q9S7D8,UNIPROT:Q9S7D8
AT5G44005,74.58047766071778,-2.1495812361525206,0.38802801376079504,-5.539757852322637,3.028901659665504e-8,2.6193616613145635e-6,NA,NA
AT5G44350,75.9454907510477,-1.2127032926353998,0.3497029352634028,-3.467809876179532,5.24718383248274e-4,0.006865749929447417,Q9FKV3,UNIPROT:Q9FKV3
AT5G44610,4398.725406820634,-1.9008799521146857,0.3999178949152433,-4.7531755299860965,2.0024635372318457e-6,7.846806336607636e-5,Q9LU05,UNIPROT:Q9LU05
AT5G44790,4781.367085152036,-1.2391547332696973,0.2777827259775306,-4.460877575842964,8.162471142338285e-6,2.529325099713281e-4,Q9S7J8,UNIPROT:Q9S7J8
AT5G45475,47.9384965282898,-2.1307845992524324,0.6184806293459326,-3.445192133997503,5.706536107111166e-4,0.007305855160159168,NA,NA
AT5G46350,34.019135909953015,-1.578202346746952,0.4044347580634325,-3.9022421176258617,9.530575435237227e-5,0.0018261003238432892,Q9FL26,UNIPROT:Q9FL26
AT5G47050,793.4889258035357,-1.0172267235619012,0.20274070814577713,-5.017377777088962,5.238150414294037e-7,2.6809590249666828e-5,Q9FJQ8,UNIPROT:Q9FJQ8
AT5G47240,149.4862117704065,-1.883222441021573,0.5156406801774875,-3.6521991251220776,2.60004144584315e-4,0.003952053253069619,A0A1P8BEI5,UNIPROT:A0A1P8BEI5
AT5G47450,3510.8581184301174,-1.4551153872449123,0.3752205706261029,-3.878026689253386,1.0530716684080376e-4,0.0019611287646565854,Q9FGL2,UNIPROT:Q9FGL2
AT5G47530,101.26200731267389,-1.2505924941204083,0.2663386254458028,-4.69549804136423,2.6595791682781742e-6,9.999072156668147e-5,Q9FGK4,UNIPROT:Q9FGK4
AT5G47740,264.8581474954349,-1.6548762064099958,0.2766144621696357,-5.982609128351112,2.1959129012296154e-9,2.816133528048503e-7,A0A178UIK2,UNIPROT:A0A178UIK2
AT5G47950,742.9569081357812,-1.3329949842635735,0.20466348016050565,-6.513106213273532,7.361241942025769e-11,1.730735332015246e-8,Q9FGV4,UNIPROT:Q9FGV4
AT5G48100,24.789590860213533,-2.057605698051484,0.5823598762988834,-3.533220233386173,4.1053033224494086e-4,0.005653496112935058,A0A178U822,UNIPROT:A0A178U822
AT5G48110,194.8809005623191,-1.442362571929068,0.3002035633884994,-4.804615094000327,1.5504949082486581e-6,6.357706145768114e-5,Q9FI27,UNIPROT:Q9FI27
AT5G48430,113.15449084447933,-1.3358924979220483,0.281905943847317,-4.7387879790345275,2.1500031577983363e-6,8.33809643894609e-5,Q9LV70,UNIPROT:Q9LV70
AT5G48940,131.31887564386003,-1.7670874009353943,0.2843856146875802,-6.213701782618919,5.175070171554946e-10,8.588713885453433e-8,C0LGV1,UNIPROT:C0LGV1
AT5G49360,10820.772537741344,-1.1263614204858694,0.28151800327070803,-4.001028024494615,6.306788718499929e-5,0.0013278967179595328,Q0WL73,UNIPROT:Q0WL73
AT5G49660,475.74306987030906,-1.3445123322987897,0.29902286522545457,-4.496352916975317,6.9128960191578975e-6,2.2038273453165664e-4,Q9FGL5,UNIPROT:Q9FGL5
AT5G49690,214.9569749660357,-1.0669733290195407,0.2489524312533903,-4.2858522154119765,1.8203997868785464e-5,4.78701873237725e-4,Q9LTA3,UNIPROT:Q9LTA3
AT5G49770,240.68361875978252,-1.2745264873997626,0.28707880807981784,-4.439639748836494,9.01095866962029e-6,2.754163103881671e-4,Q9LT96,UNIPROT:Q9LT96
AT5G49780,88.83921678843083,-1.4601313080906784,0.39810109320675996,-3.667740011284864,2.447038144145754e-4,0.0037675373773201786,A0A1R7T3H0,UNIPROT:A0A1R7T3H0
AT5G50010,110.52758260470671,-1.2518052071280112,0.30023925283861835,-4.169358920570153,3.054576262307462e-5,7.358040642106909e-4,Q9FGB0,UNIPROT:Q9FGB0
AT5G50120,47.92578278045325,-1.4958031582812281,0.38269755740405437,-3.9085777511298567,9.284106889757334e-5,0.0017925712284748742,NA,NA
AT5G50300,51.735673774627365,-1.5583475850094748,0.3834371546292874,-4.064153841627862,4.8207023667748846e-5,0.001067792670465907,A0A1P8BH09,UNIPROT:A0A1P8BH09
AT5G50760,491.5052496056795,-1.1965215473939368,0.23528990497702476,-5.08530762299714,3.670306892476825e-7,2.0156325272529053e-5,Q9LUE5,UNIPROT:Q9LUE5
AT5G51105,33.987668112777925,-1.878135020091312,0.49581833749746,-3.787949896268073,1.518954704853053e-4,0.002613134652685843,F4KBU9,UNIPROT:F4KBU9
AT5G51160,123.57992402790389,-1.1804964233103905,0.30506538454734095,-3.869650517911178,1.0899147601514779e-4,0.0020082013103166537,Q9LU58,UNIPROT:Q9LU58
AT5G51500,54.710006558405496,-1.426949041483574,0.4090761436266343,-3.488223558658451,4.862413382210824e-4,0.006471080922752388,Q9FHN4,UNIPROT:Q9FHN4
AT5G52120,57.600044891011194,-1.7450567273454571,0.37695960521363636,-4.629293704710009,3.6691505054830776e-6,1.3041952135316306e-4,Q9FJ80,UNIPROT:Q9FJ80
AT5G52790,284.5768588044466,-1.7974711904684082,0.3627044767376893,-4.955745808917471,7.205336503435104e-7,3.4974548434200805e-5,A0A1P8BGS5,UNIPROT:A0A1P8BGS5
AT5G53190,178.25060682427292,-1.7910390768393334,0.3299408171083073,-5.4283646762364715,5.6872742797607066e-8,4.3221369619016465e-6,Q6NQN5,UNIPROT:Q6NQN5
AT5G53320,127.02692055275655,-1.376446468194987,0.2605736086892225,-5.282370978085616,1.2752264041947863e-7,8.591980647486722e-6,Q9FK10,UNIPROT:Q9FK10
AT5G53730,126.20384406144187,-1.0756994212667579,0.2897199365424689,-3.7128940248441458,2.04902701002531e-4,0.0032987581057975232,Q9FI03,UNIPROT:Q9FI03
AT5G54080,1156.248518551645,-1.0088689317645698,0.18352721664499386,-5.497108005054514,3.860702634516587e-8,3.215495172091287e-6,A0A178UDA7,UNIPROT:A0A178UDA7
AT5G54230,154.04669850017393,-1.5143112749930414,0.34604744817408545,-4.3760220830504135,1.2086477465474373e-5,3.4885407017036074e-4,Q9SPG6,UNIPROT:Q9SPG6
AT5G55170,77.48683349361286,-1.294683606208552,0.3435096106330786,-3.7689880170237053,0.00016391075561180906,0.0027816764397850693,A0A1P8BAE6,UNIPROT:A0A1P8BAE6
AT5G55970,428.0780195848217,-1.0685813386182266,0.1870425492958277,-5.713038785245337,1.1097637301463646e-8,1.1132656512503821e-6,A0A1P8BGW5,UNIPROT:A0A1P8BGW5
AT5G56100,457.72545034951037,-1.231912557846395,0.2860710200309764,-4.306317213512227,1.6599497187201848e-5,4.433931964642993e-4,Q9FKT7,UNIPROT:Q9FKT7
AT5G56320,219.68961492912882,-1.2956641585866309,0.29993583287926073,-4.319804493343751,1.561674925368158e-5,4.2570730362904215e-4,A0A1P8BHD2,UNIPROT:A0A1P8BHD2
AT5G56870,7107.114898267591,-1.3922747772056658,0.16320106135595366,-8.531039967742679,1.4503791262973945e-17,1.558881298078976e-14,Q9SCV8,UNIPROT:Q9SCV8
AT5G57350,525.5329636540469,-1.0540303718201096,0.20081599677848505,-5.248737096292102,1.5314544688536623e-7,9.820016709231821e-6,A0A1P8BD43,UNIPROT:A0A1P8BD43
AT5G57480,557.1984528876089,-1.0141586724835276,0.20490181825241927,-4.949485959339717,7.440974525212919e-7,3.596364796757619e-5,Q9FKM3,UNIPROT:Q9FKM3
AT5G57620,331.2689223111981,-1.0013688722239529,0.2544417384057354,-3.935552706479154,8.300544427955224e-5,0.0016391215072911406,Q9FKL2,UNIPROT:Q9FKL2
AT5G57685,777.4112650144116,-1.74054067398914,0.2366574816066723,-7.354682650100792,1.9138125008634127e-13,8.815645297344508e-11,Q9FHH5,UNIPROT:Q9FHH5
AT5G57840,156.31311736967396,-1.0394649503564304,0.2425333296983559,-4.285864345528246,1.8203004482185522e-5,4.78701873237725e-4,A0A178UL19,UNIPROT:A0A178UL19
AT5G58350,822.5753603549441,-1.147216380949681,0.2268237162543106,-5.057744401222326,4.2424453236006245e-7,2.2530878446821106e-5,Q9LVL5,UNIPROT:Q9LVL5
AT5G58860,40.90064457268056,-2.573778352419235,0.503671649113535,-5.110032214338647,3.2210388560015923e-7,1.8175517004702987e-5,P48422,UNIPROT:P48422
AT5G59080,369.4347119450221,-1.4956201007669347,0.2797923861515187,-5.345463903928383,9.018577002159502e-8,6.482748455915354e-6,NA,NA
AT5G59090,4615.418058003469,-1.4993905779314998,0.28764376693035043,-5.212664935981595,1.8614693623826585e-7,1.162509902268824e-5,F4KHS1,UNIPROT:F4KHS1
AT5G59260,52.31123710046545,-1.5831647879733974,0.4735019684017145,-3.343523139549561,8.272179496069206e-4,0.009802590281708714,Q9FIF1,UNIPROT:Q9FIF1
AT5G59520,1348.1208916872229,-1.4413626182136514,0.2290030742344676,-6.2940754093890225,3.0923747594057005e-10,5.410696953065587e-8,Q9LTH9,UNIPROT:Q9LTH9
AT5G59680,181.11054318294856,-1.5678219978894765,0.3556552798063396,-4.408262963910398,1.0420298050001746e-5,3.0744646704129335e-4,Q9FN93,UNIPROT:Q9FN93
AT5G59700,100.24552504344315,-1.0538951831895622,0.30314968097195466,-3.4764845531441,5.080334929382727e-4,0.006709668794095819,Q9FN92,UNIPROT:Q9FN92
AT5G59780,1291.3967372419909,-2.5327116347390595,0.284751929004663,-8.894449437417453,5.870963303304698e-19,7.794912512875903e-16,Q4JL84,UNIPROT:Q4JL84
AT5G59940,91.99315876760767,-1.469858744339462,0.29395761208764315,-5.000240456100947,5.725885918418379e-7,2.884798461263867e-5,NA,NA
AT5G60520,31.797716006815513,-2.205105025964617,0.45201962513046434,-4.878339132572326,1.0698286601180276e-6,4.78160449257901e-5,NA,NA
AT5G61250,137.7935034619727,-1.057482711741991,0.25025165327324117,-4.22567722494669,2.3822325169871e-5,5.961127510079361e-4,Q8L608,UNIPROT:Q8L608
AT5G62260,222.2143479274404,-1.0386900559613645,0.2128652022006698,-4.879567187229516,1.063189005094255e-6,4.772798992637554e-5,A0A178UM41,UNIPROT:A0A178UM41
AT5G62770,232.81160723243994,-1.2835305593279167,0.26410316405508644,-4.8599590388103,1.1741004274593892e-6,5.1613526779080746e-5,Q9FM16,UNIPROT:Q9FM16
AT5G63160,756.3671429897238,-2.2986364507125043,0.23504433737268018,-9.77958659377463,1.3777212181746206e-22,2.8269586923108513e-19,A0A1P8BEH5,UNIPROT:A0A1P8BEH5
AT5G63560,20.31542806500037,-2.4006385609894996,0.6423250522566474,-3.737420099925202,1.8591814310984725e-4,0.0030652727597752826,A0A178UIK4,UNIPROT:A0A178UIK4
AT5G63600,4136.822563222149,-1.0922468398726177,0.3245438617058163,-3.36548297087402,7.640978355982752e-4,0.009178527007604402,F4KAS3,UNIPROT:F4KAS3
AT5G63710,155.9319188737961,-1.09187193825426,0.2988959867542953,-3.6530163891153995,2.59177681935678e-4,0.003946223622517878,A0A1P8BC30,UNIPROT:A0A1P8BC30
AT5G63850,331.4189172803572,-1.8483685237884788,0.30150868229000094,-6.130398997965363,8.7658952909776975e-10,1.319033484084384e-7,Q9FN04,UNIPROT:Q9FN04
AT5G64100,5574.209192018671,-1.19608055997618,0.22155584112435026,-5.39855123614127,6.718118318644884e-8,5.021014853315684e-6,Q84M88,UNIPROT:Q84M88
AT5G64110,250.32220964550743,-1.5790583771929896,0.32811169886079095,-4.81256347358386,1.4900652466281733e-6,6.193786865864549e-5,Q9FMI7,UNIPROT:Q9FMI7
AT5G64120,2010.1280958875286,-1.2087054938906974,0.33388195387958636,-3.6201582021609164,2.9442294479927985e-4,0.004352747557474976,Q43387,UNIPROT:Q43387
AT5G64240,189.03460187316404,-1.3563635869739805,0.29568766154102305,-4.587149764400303,4.493383532123624e-6,1.5343443222929246e-4,C0Z2J9,UNIPROT:C0Z2J9
AT5G65040,260.28459387099537,-1.215686765347011,0.24746155948195497,-4.912628724606657,8.986334621226689e-7,4.182073375993971e-5,Q9LV75,UNIPROT:Q9LV75
AT5G65210,1636.6435069293366,-1.2724397829319212,0.17825429023346737,-7.138340296131732,9.44645372747447e-13,3.692010746394545e-10,A8MQK5,UNIPROT:A8MQK5
AT5G65660,4808.741785522239,-1.0572125263468382,0.3105910929810158,-3.403872648760916,6.643772083573589e-4,0.008216798887580246,A0A178UKR4,UNIPROT:A0A178UKR4
AT5G65790,117.23320361286707,-1.1072484484741791,0.3018457194195089,-3.6682595685092743,2.442071921061411e-4,0.0037624577017253994,O49538,UNIPROT:O49538
AT5G65970,418.04829421216283,-1.4727976049794782,0.3015989680636339,-4.883297892016444,1.043260765691646e-6,4.709487748485228e-5,A0A178UFT3,UNIPROT:A0A178UFT3
AT5G65980,195.88784125885428,-1.185230807914828,0.28014448292931066,-4.230784042296843,2.328781712450114e-5,5.853333188386583e-4,A0A1P8BD12,UNIPROT:A0A1P8BD12
AT5G66390,1760.4032235875022,-1.0510167508927168,0.3048239215631815,-3.447947082049695,5.648646954807058e-4,0.007252310035093862,Q9FJZ9,UNIPROT:Q9FJZ9
AT5G66490,342.0318195336324,-1.0779927549124955,0.28912202112403823,-3.728504493436764,1.926194749680656e-4,0.0031527296370588895,Q9FJZ0,UNIPROT:Q9FJZ0
ATCG01300,1490.9623991402054,-1.1076509062238635,0.23590748633895042,-4.695276624805359,2.662461727950714e-6,9.999072156668147e-5,P61845,UNIPROT:P61845
