"genes","go"
"AT1G16410","GO:0004497"
"AT1G16410","GO:0005506"
"AT1G16410","GO:0016705"
"AT1G16410","GO:0020037"
"AT4G22860","GO:0005819"
"AT4G22860","GO:0005874"
"AT4G22860","GO:0032147"
"AT4G22860","GO:0060236"
"AT3G27850","GO:0003735"
"AT3G27850","GO:0005840"
"AT3G27850","GO:0006412"
"AT1G26255","GO:0046872"
"AT5G10605","GO:0006364"
"AT5G10605","GO:0008168"
"AT5G10605","GO:0006364"
"AT5G10605","GO:0008168"
"AT1G15980","GO:0009507"
"AT1G15980","GO:0009773"
"AT1G15980","GO:0010598"
"AT5G50740","GO:0046872"
"AT4G35790","GO:0003824"
"AT1G54790","GO:0016788"
"AT5G45380","GO:0016020"
"AT5G45380","GO:0022857"
"AT5G45380","GO:0055085"
"AT5G45380","GO:0015204"
"AT5G45380","GO:0016021"
"AT5G45380","GO:0071918"
"AT2G18740","GO:0000398"
"AT2G18740","GO:0005681"
"AT3G16950","GO:0045454"
"AT3G16950","GO:0016491"
"AT3G61950","GO:0046983"
"AT2G44130","GO:0005515"
"AT3G06880","GO:0005515"
"AT5G58320","GO:0003779"
"AT5G58320","GO:0003779"
"AT1G28480","GO:0097573"
"AT4G12460","GO:0008289"
"AT4G12460","GO:0008289"
"AT1G27120","GO:0006486"
"AT1G27120","GO:0016020"
"AT1G27120","GO:0016758"
"AT1G27120","GO:0030246"
"AT5G47840","GO:0005524"
"AT5G47840","GO:0006139"
"AT5G47840","GO:0019205"
"AT1G78390","GO:0016702"
"AT5G23860","GO:0005874"
"AT5G23860","GO:0007017"
"AT5G23860","GO:0003924"
"AT5G23860","GO:0005525"
"AT5G23860","GO:0005874"
"AT5G23860","GO:0007017"
"AT5G23860","GO:0003924"
"AT5G23860","GO:0005525"
"AT4G05520","GO:0005515"
"AT1G71440","GO:0006457"
"AT1G71440","GO:0043014"
"AT2G22670","GO:0005634"
"AT2G22670","GO:0006355"
"AT2G22670","GO:0005634"
"AT2G22670","GO:0006355"
"AT1G64625","GO:0003700"
"AT1G64625","GO:0006355"
"AT3G15720","GO:0004650"
"AT3G15720","GO:0005975"
"AT2G45270","GO:0002949"
"AT5G42810","GO:0005524"
"AT5G42810","GO:0035299"
"AT1G20380","GO:0006508"
"AT1G20380","GO:0008236"
"AT1G20380","GO:0004252"
"AT2G42380","GO:0003700"
"AT2G42380","GO:0006355"
"AT2G42380","GO:0003700"
"AT2G42380","GO:0006355"
"AT3G50360","GO:0005509"
"AT1G22570","GO:0042937"
"AT1G22570","GO:0042938"
"AT1G22570","GO:0071916"
"AT1G22570","GO:0016020"
"AT1G22570","GO:0022857"
"AT1G22570","GO:0055085"
"AT3G20440","GO:0003824"
"AT3G20440","GO:0005975"
"AT3G20440","GO:0043169"
"AT3G20440","GO:0003844"
"AT3G20440","GO:0005978"
"AT2G22650","GO:0016491"
"AT3G54440","GO:0004553"
"AT3G54440","GO:0005975"
"AT3G54440","GO:0004565"
"AT3G54440","GO:0009341"
"AT3G54440","GO:0016798"
"AT2G43510","GO:0005576"
"AT2G43510","GO:0008200"
"AT2G43510","GO:0019871"
"AT2G43510","GO:0044063"
"AT1G69440","GO:0003676"
"AT1G69440","GO:0005515"
"AT1G16400","GO:0004497"
"AT1G16400","GO:0005506"
"AT1G16400","GO:0016705"
"AT1G16400","GO:0020037"
"AT3G13110","GO:0005737"
"AT3G13110","GO:0006535"
"AT3G13110","GO:0009001"
"AT3G23490","GO:0009439"
"AT3G23490","GO:0008824"
"AT3G23490","GO:0009439"
"AT3G23490","GO:0008824"
"AT1G24090","GO:0003676"
"AT1G24090","GO:0004523"
"AT4G27370","GO:0005515"
"AT4G27370","GO:0003774"
"AT4G27370","GO:0005524"
"AT4G27370","GO:0016459"
"AT4G27370","GO:0005515"
"AT4G27370","GO:0003774"
"AT4G27370","GO:0005524"
"AT4G27370","GO:0016459"
"AT5G57800","GO:0005506"
"AT5G57800","GO:0008610"
"AT5G57800","GO:0016491"
"AT3G61950","GO:0046983"
"AT3G61950","GO:0046983"
"AT5G62620","GO:0006486"
"AT5G62620","GO:0016020"
"AT5G62620","GO:0016758"
"AT5G62620","GO:0030246"
"AT1G15170","GO:0042910"
"AT1G15170","GO:1990961"
"AT1G15170","GO:0015297"
"AT1G15170","GO:0016020"
"AT1G15170","GO:0055085"
"AT5G60020","GO:0005507"
"AT5G60020","GO:0016491"
"AT1G08890","GO:0008643"
"AT1G08890","GO:0051119"
"AT1G08890","GO:0016021"
"AT1G08890","GO:0022857"
"AT1G08890","GO:0055085"
"AT4G02590","GO:0046983"
"AT2G21970","GO:0071486"
"AT2G17340","GO:0004594"
"AT2G17340","GO:0005524"
"AT2G17340","GO:0015937"
"AT1G12410","GO:0004176"
"AT1G12410","GO:0004252"
"AT1G12410","GO:0006508"
"AT1G56110","GO:0030515"
"AT1G56110","GO:0031428"
"AT1G56110","GO:0032040"
"AT3G58850","GO:0006355"
"AT1G18730","GO:0009535"
"AT1G18730","GO:0009773"
"AT1G18730","GO:0010598"
"AT1G01620","GO:0015267"
"AT1G01620","GO:0016020"
"AT1G01620","GO:0055085"
"AT5G64040","GO:0009522"
"AT5G64040","GO:0015979"
"AT1G01920","GO:0005515"
"AT4G03260","GO:0005515"
"AT4G03260","GO:0005515"
"AT4G03260","GO:0005515"
"AT4G03260","GO:0005515"
"AT2G31510","GO:0004842"
"AT2G31510","GO:0016567"
"AT1G11410","GO:0004672"
"AT1G11410","GO:0006468"
"AT1G11410","GO:0048544"
"AT1G52710","GO:0005740"
"AT1G52710","GO:0005751"
"AT1G52710","GO:0006123"
"AT1G25560","GO:0003700"
"AT1G25560","GO:0006355"
"AT1G25560","GO:0003677"
"AT5G40370","GO:0097573"
"AT1G70940","GO:0016021"
"AT1G70940","GO:0055085"
"AT3G27170","GO:0005247"
"AT3G27170","GO:0006821"
"AT3G27170","GO:0016020"
"AT3G27170","GO:0055085"
"AT1G27770","GO:0005516"
"AT1G03940","GO:0016747"
"AT4G39710","GO:0003755"
"AT4G39710","GO:0009507"
"AT4G39710","GO:0003755"
"AT4G39710","GO:0009507"
"AT1G31710","GO:0005507"
"AT1G31710","GO:0008131"
"AT1G31710","GO:0009308"
"AT1G31710","GO:0048038"
"AT5G14610","GO:0003676"
"AT5G14610","GO:0005524"
"AT5G14610","GO:0005515"
"AT1G02205","GO:0005506"
"AT1G02205","GO:0008610"
"AT1G02205","GO:0016491"
"AT1G04020","GO:0006281"
"AT1G04020","GO:0006974"
"AT1G54080","GO:0003676"
"AT5G50200","GO:0010167"
"AT5G50200","GO:0015706"
"AT5G50200","GO:0010167"
"AT5G50200","GO:0015706"
"AT5G50200","GO:0010167"
"AT5G50200","GO:0015706"
"AT1G75640","GO:0004672"
"AT1G75640","GO:0006468"
"AT1G75640","GO:0005515"
"AT3G13860","GO:0042026"
"AT3G13860","GO:0005524"
"AT3G13860","GO:0016887"
"AT2G21650","GO:0003700"
"AT3G23730","GO:0004553"
"AT3G23730","GO:0010411"
"AT3G23730","GO:0016762"
"AT3G23730","GO:0042546"
"AT3G23730","GO:0005618"
"AT3G23730","GO:0006073"
"AT3G23730","GO:0048046"
"AT3G23730","GO:0005975"
"AT1G80050","GO:0009116"
"AT1G67970","GO:0003700"
"AT1G67970","GO:0006355"
"AT1G67970","GO:0043565"
"AT2G06050","GO:0010181"
"AT2G06050","GO:0016491"
"AT2G06050","GO:0010181"
"AT2G06050","GO:0016491"
"AT2G06050","GO:0010181"
"AT2G06050","GO:0016491"
"AT5G01220","GO:0016757"
"AT2G39930","GO:0004553"
"AT2G39930","GO:0005975"
"AT2G39930","GO:0003824"
"AT4G23430","GO:0016491"
"AT2G22010","GO:0005515"
"AT2G22010","GO:0000151"
"AT2G22010","GO:0006511"
"AT2G22010","GO:0016567"
"AT2G22010","GO:0034450"
"AT2G22010","GO:0004842"
"AT2G35390","GO:0000287"
"AT2G35390","GO:0004749"
"AT2G35390","GO:0009165"
"AT2G35390","GO:0009116"
"AT1G09970","GO:0005515"
"AT1G09970","GO:0004672"
"AT1G09970","GO:0005524"
"AT1G09970","GO:0006468"
"AT2G29980","GO:0016717"
"AT2G29980","GO:0006629"
"AT1G61520","GO:0009765"
"AT1G61520","GO:0016020"
"AT1G54790","GO:0016788"
"AT1G59700","GO:0004364"
"AT1G59700","GO:0006749"
"AT1G59700","GO:0005515"
"AT1G68010","GO:0016616"
"AT1G68010","GO:0051287"
"AT4G19880","GO:0004364"
"AT4G19880","GO:0005515"
"AT4G19880","GO:0006749"
"AT1G78090","GO:0004805"
"AT1G78090","GO:0005992"
"AT1G78090","GO:0003824"
"AT1G11960","GO:0005227"
"AT1G11960","GO:0016020"
"AT5G67080","GO:0004672"
"AT5G67080","GO:0005524"
"AT5G67080","GO:0006468"
"AT1G52000","GO:0030246"
"AT1G52000","GO:0030246"
"AT3G63170","GO:0016872"
"AT3G63180","GO:0042752"
"AT3G54990","GO:0003700"
"AT3G54990","GO:0006355"
"AT1G32900","GO:0016757"
"AT5G57150","GO:0046983"
"AT1G09500","GO:0003824"
"AT4G25050","GO:0000036"
"AT4G25050","GO:0006633"
"AT4G36140","GO:0003953"
"AT4G36140","GO:0007165"
"AT4G36140","GO:0043531"
"AT4G36140","GO:0006952"
"AT5G49030","GO:0004812"
"AT5G49030","GO:0006418"
"AT5G49030","GO:0000049"
"AT5G49030","GO:0000166"
"AT5G49030","GO:0005524"
"AT3G08870","GO:0030246"
"AT3G08870","GO:0004672"
"AT3G08870","GO:0005524"
"AT3G08870","GO:0006468"
"AT1G07910","GO:0003972"
"AT1G07910","GO:0006388"
"AT1G07910","GO:0005524"
"AT4G21400","GO:0004672"
"AT4G21400","GO:0005524"
"AT4G21400","GO:0006468"
"AT1G58180","GO:0004089"
"AT1G58180","GO:0008270"
"AT2G34260","GO:0005515"
"AT2G45460","GO:0005515"
"AT4G26600","GO:0008168"
"AT4G26600","GO:0008168"
"AT1G65390","GO:0003953"
"AT1G65390","GO:0007165"
"AT5G49890","GO:0005247"
"AT5G49890","GO:0006821"
"AT5G49890","GO:0016020"
"AT5G49890","GO:0055085"
"AT3G47290","GO:0035556"
"AT3G47290","GO:0004435"
"AT3G47290","GO:0006629"
"AT3G47290","GO:0007165"
"AT5G04720","GO:0006952"
"AT5G04720","GO:0043531"
"AT4G18880","GO:0003700"
"AT4G18880","GO:0006355"
"AT4G18880","GO:0043565"
"AT4G23500","GO:0004650"
"AT4G23500","GO:0005975"
"AT3G27830","GO:0003735"
"AT3G27830","GO:0006412"
"AT3G27830","GO:0005840"
"AT3G27830","GO:0003735"
"AT3G27830","GO:0006412"
"AT3G27830","GO:0005840"
"AT4G21760","GO:0004553"
"AT4G21760","GO:0005975"
"AT2G31810","GO:0009082"
"AT2G31810","GO:1990610"
"AT1G61660","GO:0046983"
"AT1G61660","GO:0046983"
"AT1G69870","GO:0016020"
"AT1G69870","GO:0022857"
"AT1G69870","GO:0055085"
"AT1G17745","GO:0051287"
"AT1G17745","GO:0016616"
"AT2G33540","GO:0008420"
"AT2G33540","GO:0070940"
"AT5G48180","GO:0005515"
"AT2G39660","GO:0004672"
"AT2G39660","GO:0006468"
"AT1G56720","GO:0004672"
"AT1G56720","GO:0005524"
"AT1G56720","GO:0006468"
"AT1G56720","GO:0004672"
"AT1G56720","GO:0005524"
"AT1G56720","GO:0006468"
"AT1G56720","GO:0004672"
"AT1G56720","GO:0005524"
"AT1G56720","GO:0006468"
"AT1G56720","GO:0004672"
"AT1G56720","GO:0005524"
"AT1G56720","GO:0006468"
"AT5G55070","GO:0016746"
"AT5G55070","GO:0016746"
"AT5G08590","GO:0004672"
"AT5G08590","GO:0005524"
"AT5G08590","GO:0006468"
"AT3G05180","GO:0016788"
"AT2G33350","GO:0005515"
"AT5G18100","GO:0006801"
"AT5G18100","GO:0046872"
"AT5G10760","GO:0004190"
"AT5G10760","GO:0006508"
"AT2G43010","GO:0046983"
"AT3G02130","GO:0005515"
"AT3G02130","GO:0004672"
"AT3G02130","GO:0005524"
"AT3G02130","GO:0006468"
"AT1G09070","GO:0006952"
"AT3G44890","GO:0003735"
"AT3G44890","GO:0005840"
"AT3G44890","GO:0006412"
"AT1G70980","GO:0000166"
"AT1G70980","GO:0004812"
"AT1G70980","GO:0005524"
"AT1G70980","GO:0006418"
"AT1G70980","GO:0003676"
"AT5G42050","GO:0034976"
"AT1G15390","GO:0042586"
"AT1G69410","GO:0003723"
"AT1G69410","GO:0003746"
"AT1G69410","GO:0043022"
"AT1G69410","GO:0045901"
"AT1G69410","GO:0045905"
"AT1G45249","GO:0003700"
"AT1G45249","GO:0045893"
"AT1G45249","GO:0003700"
"AT1G45249","GO:0045893"
"AT1G45249","GO:0003700"
"AT1G45249","GO:0045893"
"AT1G45249","GO:0003700"
"AT1G45249","GO:0045893"
"AT2G27340","GO:0000225"
"AT2G27340","GO:0006506"
"AT2G27340","GO:0000225"
"AT2G27340","GO:0006506"
"AT2G27340","GO:0000225"
"AT2G27340","GO:0006506"
"AT3G61550","GO:0016567"
"AT3G61550","GO:0016740"
"AT4G18360","GO:0010181"
"AT4G18360","GO:0016491"
"AT4G18360","GO:0010181"
"AT4G18360","GO:0016491"
"AT1G32360","GO:0046872"
"AT2G31510","GO:0004842"
"AT2G31510","GO:0016567"
"AT4G36050","GO:0008270"
"AT4G36050","GO:0004518"
"AT4G36050","GO:0006281"
"AT4G36050","GO:0003824"
"AT2G32520","GO:0016787"
"AT1G02610","GO:0008270"
"AT2G26170","GO:0004497"
"AT2G26170","GO:0005506"
"AT2G26170","GO:0016705"
"AT2G26170","GO:0020037"
"AT2G43850","GO:0004672"
"AT2G43850","GO:0006468"
"AT4G11410","GO:0016491"
"AT3G08880","GO:0051983"
"AT4G18740","GO:0006353"
"AT3G50820","GO:0009654"
"AT3G50820","GO:0010207"
"AT3G50820","GO:0010242"
"AT3G50820","GO:0042549"
"AT1G54030","GO:0016788"
"AT4G10960","GO:0003978"
"AT4G10960","GO:0006012"
"AT4G22990","GO:0022857"
"AT4G22990","GO:0055085"
"AT1G56120","GO:0004672"
"AT1G56120","GO:0006468"
"AT1G56120","GO:0005515"
"AT5G01920","GO:0004674"
"AT5G01920","GO:0009579"
"AT5G01920","GO:0004672"
"AT5G01920","GO:0005524"
"AT5G01920","GO:0006468"
"AT5G01920","GO:0004674"
"AT5G01920","GO:0009579"
"AT5G01920","GO:0004672"
"AT5G01920","GO:0005524"
"AT5G01920","GO:0006468"
"AT1G70830","GO:0006952"
"AT1G61560","GO:0006952"
"AT1G61560","GO:0016021"
"AT1G61560","GO:0006952"
"AT1G61560","GO:0016021"
"AT3G27970","GO:0006364"
"AT3G27970","GO:0008408"
"AT3G23870","GO:0015095"
"AT3G23870","GO:0015693"
"AT3G23870","GO:0016021"
"AT4G01540","GO:0003677"
"AT4G01540","GO:0006355"
"AT3G26840","GO:0016747"
"AT5G45000","GO:0003953"
"AT5G45000","GO:0007165"
"AT3G05380","GO:0006351"
"AT3G05380","GO:0017053"
"AT3G45980","GO:0003677"
"AT3G45980","GO:0000786"
"AT4G18740","GO:0006353"
"AT3G17630","GO:0006812"
"AT3G17630","GO:0015299"
"AT3G17630","GO:0016021"
"AT3G17630","GO:0055085"
"AT3G17630","GO:0006812"
"AT3G17630","GO:0015299"
"AT3G17630","GO:0016021"
"AT3G17630","GO:0055085"
"AT4G23440","GO:0003953"
"AT4G23440","GO:0007165"
"AT4G23440","GO:0003953"
"AT4G23440","GO:0007165"
"AT2G31060","GO:0003924"
"AT2G31060","GO:0005525"
"AT1G12520","GO:0046872"
"AT1G12520","GO:0006801"
"AT1G06720","GO:0005634"
"AT1G06720","GO:0042254"
"AT1G06720","GO:0005525"
"AT1G32470","GO:0005960"
"AT1G32470","GO:0019464"
"AT1G52230","GO:0009522"
"AT1G52230","GO:0009538"
"AT1G52230","GO:0015979"
"AT2G39730","GO:0005524"
"AT2G39730","GO:0016887"
"AT1G06840","GO:0004672"
"AT1G06840","GO:0006468"
"AT1G06840","GO:0005515"
"AT3G01780","GO:0006897"
"AT1G04540","GO:0006952"
"AT2G30000","GO:0000398"
"AT5G01930","GO:0004553"
"AT5G01930","GO:0071704"
"AT5G44410","GO:0016491"
"AT5G44410","GO:0050660"
"AT4G10550","GO:0006508"
"AT4G10550","GO:0008236"
"AT5G12890","GO:0008194"
"AT2G40750","GO:0003700"
"AT2G40750","GO:0006355"
"AT2G40750","GO:0043565"
"AT5G17870","GO:0003735"
"AT5G17870","GO:0005840"
"AT5G17870","GO:0006412"
"AT5G17870","GO:0009507"
"AT5G17870","GO:0019843"
"AT3G47750","GO:0016021"
"AT3G47750","GO:0055085"
"AT3G47750","GO:0140359"
"AT3G47750","GO:0005524"
"AT1G31550","GO:0016788"
"AT3G06480","GO:0005515"
"AT3G06480","GO:0003676"
"AT3G06480","GO:0005524"
"AT3G29590","GO:0016747"
"AT1G56130","GO:0004672"
"AT1G56130","GO:0006468"
"AT1G56130","GO:0005515"
"AT5G65010","GO:0004066"
"AT5G65010","GO:0006529"
"AT5G33290","GO:0006486"
"AT5G33290","GO:0016757"
"AT2G43200","GO:0008168"
"AT2G43200","GO:0008168"
"AT5G22500","GO:0080019"
"AT4G21830","GO:0006979"
"AT4G21830","GO:0016671"
"AT4G21830","GO:0030091"
"AT4G21830","GO:0033743"
"AT5G61580","GO:0003872"
"AT5G61580","GO:0006096"
"AT1G77490","GO:0004601"
"AT1G77490","GO:0006979"
"AT1G77490","GO:0020037"
"AT1G77490","GO:0034599"
"AT2G18790","GO:0006355"
"AT2G18790","GO:0005515"
"AT2G18790","GO:0009584"
"AT2G18790","GO:0018298"
"AT2G18790","GO:0000155"
"AT2G18790","GO:0007165"
"AT1G10960","GO:0051536"
"AT5G09920","GO:0006352"
"AT5G09920","GO:0030880"
"AT4G30260","GO:0016020"
"AT4G17090","GO:0000272"
"AT4G17090","GO:0016161"
"AT2G40900","GO:0016020"
"AT2G40900","GO:0016021"
"AT2G40900","GO:0022857"
"AT3G44900","GO:0006812"
"AT3G44900","GO:0015299"
"AT3G44900","GO:0016021"
"AT3G44900","GO:0055085"
"AT5G14610","GO:0003676"
"AT5G14610","GO:0005524"
"AT5G14610","GO:0005515"
"AT5G35360","GO:0005524"
"AT2G04880","GO:0003700"
"AT2G04880","GO:0006355"
"AT2G04880","GO:0043565"
"AT2G38880","GO:0001228"
"AT2G38880","GO:0006355"
"AT2G38880","GO:0016602"
"AT2G38880","GO:0001228"
"AT2G38880","GO:0006355"
"AT2G38880","GO:0016602"
"AT5G27540","GO:0005525"
"AT5G27540","GO:0007264"
"AT5G27540","GO:0003924"
"AT5G27540","GO:0005525"
"AT5G27540","GO:0007264"
"AT5G27540","GO:0003924"
"AT5G46420","GO:0006364"
"AT2G38750","GO:0005509"
"AT2G38750","GO:0005544"
"AT4G21220","GO:0009245"
"AT4G21220","GO:0016410"
"AT3G14940","GO:0006099"
"AT3G14940","GO:0008964"
"AT3G14940","GO:0015977"
"AT3G14940","GO:0006099"
"AT3G14940","GO:0008964"
"AT3G14940","GO:0015977"
"AT4G13850","GO:0003676"
"AT4G35440","GO:0005247"
"AT4G35440","GO:0006821"
"AT4G35440","GO:0016020"
"AT4G35440","GO:0055085"
"AT2G40260","GO:0003700"
"AT1G67420","GO:0008235"
"AT5G05340","GO:0004601"
"AT5G05340","GO:0006979"
"AT5G05340","GO:0020037"
"AT5G05340","GO:0042744"
"AT2G47920","GO:0003779"
"AT2G47920","GO:0003779"
"AT1G71100","GO:0004751"
"AT1G71100","GO:0009052"
"AT2G16600","GO:0000413"
"AT2G16600","GO:0003755"
"AT1G79850","GO:0003735"
"AT1G79850","GO:0005840"
"AT1G79850","GO:0006412"
"AT1G78600","GO:0008270"
"AT4G17550","GO:0061513"
"AT4G17550","GO:0022857"
"AT4G17550","GO:0055085"
"AT1G30220","GO:0016021"
"AT1G30220","GO:0022857"
"AT1G30220","GO:0055085"
"AT1G51760","GO:0016787"
"AT1G51760","GO:0009850"
"AT4G33790","GO:0080019"
"AT2G24120","GO:0003677"
"AT2G24120","GO:0003899"
"AT2G24120","GO:0006351"
"AT1G15140","GO:0016491"
"AT5G10050","GO:0016491"
"AT1G26190","GO:0005524"
"AT1G26190","GO:0016301"
"AT2G43980","GO:0000287"
"AT2G43980","GO:0005524"
"AT2G43980","GO:0032957"
"AT2G43980","GO:0047325"
"AT2G43980","GO:0052725"
"AT2G43980","GO:0052726"
"AT1G66160","GO:0004842"
"AT1G66160","GO:0016567"
"AT1G04020","GO:0006281"
"AT1G04020","GO:0006974"
"AT3G57260","GO:0004553"
"AT3G57260","GO:0005975"
"AT5G38710","GO:0004657"
"AT5G38710","GO:0006562"
"AT1G49340","GO:0046854"
"AT1G49340","GO:0048015"
"AT1G49340","GO:0046854"
"AT1G49340","GO:0048015"
"AT1G21140","GO:0005384"
"AT1G21140","GO:0030026"
"AT2G22990","GO:0004185"
"AT2G22990","GO:0006508"
"AT2G43560","GO:0003755"
"AT2G03760","GO:0008146"
"AT5G60360","GO:0006508"
"AT5G60360","GO:0008234"
"AT1G67740","GO:0009523"
"AT1G67740","GO:0015979"
"AT1G67740","GO:0016021"
"AT1G67740","GO:0030145"
"AT3G27160","GO:0003735"
"AT3G27160","GO:0005840"
"AT3G27160","GO:0006412"
"AT5G63790","GO:0003677"
"AT5G63790","GO:0006355"
"AT2G43210","GO:0005515"
"AT2G43210","GO:0005515"
"AT2G43210","GO:0005515"
"AT5G62050","GO:0016021"
"AT5G62050","GO:0032977"
"AT4G16830","GO:0003723"
"AT1G23080","GO:0016021"
"AT1G23080","GO:0055085"
"AT1G23080","GO:0016021"
"AT1G23080","GO:0055085"
"AT2G38540","GO:0006869"
"AT2G38540","GO:0008289"
"AT2G46570","GO:0005507"
"AT2G46570","GO:0016491"
"AT4G10920","GO:0003713"
"AT4G10920","GO:0060261"
"AT4G10920","GO:0003677"
"AT4G10920","GO:0006355"
"AT4G10920","GO:0003713"
"AT4G10920","GO:0060261"
"AT4G10920","GO:0003677"
"AT4G10920","GO:0006355"
"AT4G33680","GO:0009058"
"AT4G33680","GO:0030170"
"AT4G33680","GO:0008483"
"AT3G02130","GO:0005515"
"AT3G02130","GO:0004672"
"AT3G02130","GO:0005524"
"AT3G02130","GO:0006468"
"AT1G08190","GO:0006623"
"AT1G08190","GO:0006886"
"AT1G08190","GO:0016192"
"AT5G19855","GO:0044183"
"AT5G19855","GO:0110102"
"AT1G14640","GO:0003723"
"AT1G14640","GO:0045292"
"AT1G14640","GO:0006396"
"AT1G14640","GO:0003723"
"AT1G14640","GO:0045292"
"AT1G14640","GO:0006396"
"AT3G49570","GO:0098869"
"AT2G40690","GO:0016616"
"AT2G40690","GO:0046168"
"AT2G40690","GO:0051287"
"AT2G40690","GO:0004367"
"AT2G40690","GO:0005975"
"AT2G40690","GO:0006072"
"AT2G40690","GO:0009331"
"AT3G01510","GO:0008138"
"AT3G01510","GO:0016311"
"AT3G01510","GO:0005983"
"AT5G27060","GO:0005515"
"AT5G27060","GO:0005515"
"AT3G54500","GO:0006355"
"AT3G54500","GO:0007623"
"AT3G54500","GO:0006355"
"AT3G54500","GO:0007623"
"AT5G04380","GO:0008168"
"AT5G18820","GO:0005524"
"AT5G18820","GO:0016887"
"AT5G18820","GO:0042026"
"AT3G21070","GO:0003951"
"AT3G21070","GO:0006741"
"AT3G52050","GO:0003677"
"AT3G52050","GO:0003824"
"AT3G52050","GO:0003887"
"AT3G52050","GO:0006261"
"AT3G52050","GO:0003677"
"AT3G52050","GO:0003824"
"AT3G52050","GO:0003887"
"AT3G52050","GO:0006261"
"AT3G55100","GO:0005524"
"AT3G55100","GO:0016020"
"AT3G55100","GO:0005524"
"AT3G55100","GO:0016020"
"AT3G55630","GO:0005524"
"AT3G55630","GO:0009058"
"AT3G55630","GO:0004326"
"AT3G55630","GO:0009396"
"AT3G06370","GO:0006812"
"AT3G06370","GO:0015299"
"AT3G06370","GO:0016021"
"AT3G06370","GO:0055085"
"AT2G24230","GO:0005515"
"AT2G24230","GO:0004672"
"AT2G24230","GO:0005524"
"AT2G24230","GO:0006468"
"AT1G61310","GO:0043531"
"AT1G61310","GO:0005515"
"AT1G61310","GO:0006952"
"AT1G42540","GO:0015276"
"AT1G42540","GO:0016020"
"AT1G42540","GO:0004970"
"AT5G56790","GO:0004672"
"AT5G56790","GO:0006468"
"AT1G62440","GO:0005515"
"AT3G44100","GO:0032366"
"AT3G54510","GO:0016020"
"AT3G54510","GO:0005227"
"AT1G61560","GO:0006952"
"AT1G61560","GO:0016021"
"AT1G61560","GO:0006952"
"AT1G61560","GO:0016021"
"AT1G61560","GO:0006952"
"AT1G61560","GO:0016021"
"AT1G68890","GO:0003824"
"AT1G68890","GO:0030976"
"AT1G68890","GO:0009234"
"AT1G68890","GO:0070204"
"AT3G14230","GO:0003700"
"AT3G14230","GO:0006355"
"AT3G14230","GO:0009873"
"AT3G14420","GO:0010181"
"AT3G14420","GO:0016491"
"AT3G14420","GO:0010181"
"AT3G14420","GO:0016491"
"AT2G45660","GO:0003677"
"AT2G45660","GO:0046983"
"AT2G45660","GO:0003700"
"AT2G45660","GO:0005634"
"AT2G45660","GO:0006355"
"AT2G45660","GO:0000977"
"AT2G45660","GO:0045944"
"AT1G20020","GO:0016491"
"AT3G09910","GO:0003924"
"AT3G09910","GO:0005525"
"AT3G09910","GO:0003924"
"AT3G09910","GO:0005525"
"AT3G09910","GO:0003924"
"AT3G09910","GO:0005525"
"AT3G54990","GO:0003700"
"AT3G54990","GO:0006355"
"AT2G01760","GO:0000160"
"AT1G29460","GO:0009733"
"AT2G42380","GO:0003700"
"AT2G42380","GO:0006355"
"AT5G65380","GO:0042910"
"AT5G65380","GO:1990961"
"AT5G65380","GO:0015297"
"AT5G65380","GO:0016020"
"AT5G65380","GO:0055085"
"AT4G19230","GO:0004497"
"AT4G19230","GO:0005506"
"AT4G19230","GO:0016705"
"AT4G19230","GO:0020037"
"AT1G13080","GO:0004497"
"AT1G13080","GO:0005506"
"AT1G13080","GO:0016705"
"AT1G13080","GO:0020037"
"AT1G26820","GO:0003723"
"AT1G26820","GO:0033897"
"AT4G14716","GO:0010309"
"AT2G28100","GO:0004560"
"AT2G28100","GO:0005975"
"AT5G59780","GO:0003700"
"AT5G59780","GO:0006355"
"AT5G59780","GO:0043565"
"AT1G07440","GO:0016491"
"AT1G62560","GO:0004499"
"AT1G62560","GO:0050660"
"AT1G62560","GO:0050661"
"AT2G27340","GO:0000225"
"AT2G27340","GO:0006506"
"AT5G55220","GO:0006457"
"AT5G55220","GO:0015031"
"AT5G15390","GO:0003723"
"AT5G15390","GO:0006396"
"AT5G15390","GO:0008173"
"AT5G15390","GO:0008168"
"AT5G15390","GO:0030488"
"AT1G80820","GO:0003824"
"AT1G70740","GO:0004672"
"AT1G70740","GO:0006468"
"AT2G05260","GO:0006629"
"AT5G64380","GO:0005975"
"AT5G64380","GO:0016791"
"AT1G27730","GO:0003700"
"AT3G48080","GO:0006952"
"AT3G48080","GO:0006629"
"AT5G59090","GO:0006508"
"AT5G59090","GO:0008236"
"AT1G46768","GO:0003700"
"AT1G46768","GO:0006355"
"AT1G46768","GO:0003700"
"AT1G46768","GO:0006355"
"AT1G08490","GO:0006534"
"AT1G08490","GO:0030170"
"AT1G08490","GO:0031071"
"AT4G26510","GO:0005524"
"AT4G26510","GO:0016301"
"AT4G26510","GO:0009116"
"AT4G26510","GO:0005524"
"AT4G26510","GO:0016301"
"AT4G26510","GO:0009116"
"AT4G26510","GO:0005524"
"AT4G26510","GO:0016301"
"AT4G26510","GO:0009116"
"AT4G26510","GO:0005524"
"AT4G26510","GO:0016301"
"AT4G26510","GO:0009116"
"AT1G51340","GO:0015297"
"AT1G51340","GO:0016020"
