gene,Atha_WT.Col.0_sl_FLT_Rep1_G1S1,Atha_WT.Col.0_sl_FLT_Rep2_G1S2,Atha_WT.Col.0_sl_FLT_Rep3_G1S3,Atha_WT.Col.0_sl_GC_Rep1_G2S1,Atha_WT.Col.0_sl_GC_Rep2_G2S2,Atha_WT.Col.0_sl_GC_Rep3_G2S3
AT4G12720,391.1138712,569.0180263,474.4787405,290.3737705,582.3522504,419.3478844
AT4G12730,11680.00773,15384.7001,13333.77393,9821.864539,13966.68896,11831.94932
AT4G12731,0,0,0,0,0,0
AT4G12735,4.93000678,7.487079293,12.66812171,0,6.214124623,8.126896984
AT4G12740,18.89835932,19.96554478,16.123064,24.85689864,20.41783805,17.06648367
AT4G12750,289.2270644,210.8860668,218.8130114,268.9064489,217.4943618,256.8099447
AT4G12760,110.1034847,145.9980462,149.7141657,131.0636474,133.1598134,134.0938002
AT4G12770,1212.781668,1078.139418,1044.544217,1360.350271,1172.69409,1119.886404
AT4G12780,1516.798753,1380.118283,1332.456075,1733.203751,1526.011461,1480.72063
AT4G12790,540.6574102,495.3950799,460.6589713,363.8146073,425.2236707,484.3630602
AT4G12800,2879.945627,7522.018997,7023.897665,1332.103795,4723.622446,2859.042359
AT4G12810,0,4.991386196,1.151647428,1.129859029,2.663196267,0.812689698
AT4G12820,0,4.991386196,3.454942285,9.038872232,3.550928356,4.063448492
AT4G12825,0,0,0,0,0,0
AT4G12830,13.96835254,21.21339133,25.33624342,2.259718058,20.41783805,12.19034548
AT4G12840,87.09678644,59.89663435,72.55378798,45.19436116,38.17247983,46.32331281
AT4G12850,27.93670509,32.44401027,58.73401884,68.92140077,48.8252649,36.57103643
AT4G12860,3.286671187,12.47846549,16.123064,13.55830835,12.42824925,5.688827889
AT4G12870,1099.391512,479.1730748,436.4743753,149.1413918,141.1494022,174.7282852
AT4G12880,3862.660312,2988.592485,2294.081677,2252.938904,2333.847662,2827.347461
AT4G12890,7.39501017,9.982772391,2.303294857,9.038872232,4.438660445,5.688827889
AT4G12900,27.93670509,22.46123788,29.94283314,3.389577087,16.86690969,10.56496608
AT4G12910,86.27511865,102.323417,90.98014684,54.23323339,81.67135219,59.32634798
AT4G12917,0,0,1.151647428,2.259718058,0.887732089,0.812689698
AT4G12920,0.821667797,1.247846549,5.758237142,2.259718058,6.214124623,4.063448492
AT4G12930,0.821667797,1.247846549,1.151647428,2.259718058,1.775464178,0
AT4G12940,1.643335593,0,1.151647428,0,1.775464178,0
AT4G12950,0.821667797,3.743539647,3.454942285,2.259718058,6.214124623,2.438069095
AT4G12960,0,1.247846549,0,4.519436116,0,0
AT4G12970,240.7486644,254.560696,304.0349211,101.6873126,239.687664,245.4322889
AT4G12980,166.7985627,223.3645323,196.9317102,152.5309689,150.9144551,155.2237324
AT4G12990,23.00669831,103.5712636,110.5581531,19.20760349,63.91671041,58.51365828
AT4G13000,5.751674576,23.70908443,18.42635885,12.42844932,15.9791776,5.688827889
AT4G13010,588.3141424,692.5548346,644.9225599,450.8137526,569.0362691,511.99451
AT4G13020,774.8327322,1125.557587,1037.634333,782.9923071,1085.696345,1045.118952
AT4G13030,171.7285695,234.5951512,252.2107868,306.1917969,433.2132595,402.2814007
AT4G13040,191.4485966,283.2611666,312.0964531,125.4143522,351.5419073,244.6195992
AT4G13050,273.6153763,325.6879493,259.1206714,221.4523697,330.2363371,271.4383593
AT4G13060,1.643335593,2.495693098,9.213179427,0,4.438660445,4.87613819
AT4G13070,73.9501017,112.3061894,99.04167884,48.58393825,93.21186935,48.7613819
AT4G13075,0,0,0,0,0,0.812689698
AT4G13080,0,0,4.606589713,0,0,0
AT4G13090,7.39501017,1.247846549,2.303294857,3.389577087,0,4.063448492
AT4G13095,0.821667797,2.495693098,1.151647428,0,2.663196267,0
AT4G13100,152.0085424,270.7827011,245.3009022,177.3878676,212.1679693,160.9125603
AT4G13110,71.48509831,144.7501997,140.5009863,162.6997002,141.1494022,142.2206972
AT4G13130,104.3518102,84.85356533,108.2548583,283.5946163,194.4133275,252.7464962
AT4G13150,133.9318509,139.7588135,122.0746274,109.5963258,102.9769223,109.7131093
AT4G13160,178.3019119,197.1597547,175.0504091,340.0875677,224.5962185,237.3053919
AT4G13170,1364.79021,1041.951868,983.5069038,893.718492,793.6324876,802.1247323
AT4G13180,2223.433058,1467.467542,1474.108708,2174.978631,1279.22194,1796.044233
AT4G13190,1.643335593,6.239232745,11.51647428,19.20760349,12.42824925,9.752276381
AT4G13195,10.68168136,27.45262408,32.24612799,25.98675767,40.8356761,34.13296733
AT4G13200,850.4261695,496.6429265,538.9709965,1028.171716,376.3984058,712.7288655
AT4G13210,483.9623322,229.603765,175.0504091,254.2182815,86.99774473,193.4201482
AT4G13220,179.9452475,219.6209926,194.6284154,88.12900426,123.3947604,130.0303517
AT4G13230,0,1.247846549,1.151647428,13.55830835,11.54051716,2.438069095
AT4G13235,15.61168814,22.46123788,26.48789085,51.97351534,59.47804997,56.88827889
AT4G13240,0.821667797,2.495693098,8.061531998,5.649295145,6.214124623,5.688827889
AT4G13245,0,0,0,0,0,0
AT4G13250,1350.821858,1105.592042,1077.941993,1143.417337,1037.758812,1056.496608
AT4G13260,22.18503051,23.70908443,25.33624342,44.06450213,56.8148537,50.3867613
AT4G13261,0,0,0,3.389577087,4.438660445,0
AT4G13263,0,0,0,3.389577087,0,0
AT4G13265,0,0,0,0,0,0
AT4G13266,0,0,4.606589713,5.649295145,7.101856713,0.812689698
AT4G13270,491.3573424,1008.260012,1034.179391,331.0486955,911.7008555,735.484177
AT4G13280,5.751674576,3.743539647,3.454942285,20.33746252,8.877320891,18.69186306
AT4G13290,64.91175593,41.17893611,54.12742913,100.5574536,63.02897832,102.398902
AT4G13300,12.32501695,16.22200514,27.63953828,59.88252854,67.46763877,70.70400376
AT4G13310,41.90505763,64.88802054,225.7228959,358.1653122,590.3418392,459.1696796
AT4G13320,4.108338983,2.495693098,12.66812171,4.519436116,5.326392534,5.688827889
AT4G13330,18.07669153,34.93970337,47.21754456,42.9346431,65.69217459,31.69489824
AT4G13340,2637.553627,5693.923803,6276.478484,2530.884225,6345.508973,4269.058986
AT4G13345,87.09678644,63.64017399,72.55378798,90.38872232,82.55908428,99.9608329
AT4G13350,2019.659444,1670.866529,1774.688687,1634.906015,1909.511724,1923.636516
AT4G13360,962.9946577,858.5184256,818.8213215,771.6937168,858.4369301,902.0855652
AT4G13370,159.4035525,108.5626498,130.1361594,118.635198,140.2616701,115.4019372
AT4G13380,0,0,0,1.129859029,0,0
AT4G13390,3645.740014,3968.152026,7203.554664,1486.894482,5939.815408,4238.989467
AT4G13395,260.4686915,343.1578009,348.9491708,225.9718058,372.8474774,368.9611231
AT4G13400,165.1552271,159.7243583,131.2878068,157.050405,133.1598134,163.3506294
AT4G13410,2.46500339,7.487079293,2.303294857,10.16873126,5.326392534,3.250758794
AT4G13420,141.326861,84.85356533,80.61531998,288.1140524,287.6251969,230.8038743
AT4G13430,2378.728271,1880.504749,1946.284154,1942.227671,1897.971206,2032.536936
AT4G13440,17.25502373,18.71769823,33.39777542,28.24647573,23.08103432,31.69489824
AT4G13445,0,0,0,0,0,0
AT4G13450,0.821667797,6.239232745,8.061531998,6.779154174,10.65278507,3.250758794
AT4G13460,487.2490034,631.4103537,640.3159701,563.7996555,664.0236026,551.0036155
AT4G13480,4.93000678,1.247846549,5.758237142,9.038872232,2.663196267,3.250758794
AT4G13490,0,0,1.151647428,2.259718058,0,0.812689698
AT4G13493,0,0,0,1.129859029,0,0
AT4G13494,0,0,0,0,0.887732089,0
AT4G13495,9.038345763,17.46985168,10.36482685,4.519436116,27.51969476,13.00303517
AT4G13500,157.760217,418.0285939,426.1095485,54.23323339,270.7582872,157.6618015
AT4G13505,939.9879594,939.6284513,1098.671647,1215.728315,1188.673267,1349.877589
AT4G13510,896.4395661,988.2944667,1155.102371,1365.999566,1182.459143,1376.696349
AT4G13520,940.8096271,1197.932687,815.3663792,807.8492058,702.1960825,772.0552135
AT4G13530,750.1826983,748.7079293,775.0587193,1245.10465,1055.513454,1291.363931
AT4G13540,371.3938441,224.6123788,264.8789085,193.205894,149.138991,190.9820791
AT4G13550,256.3603526,260.7999287,287.9118571,212.4134975,238.799932,260.0607035
AT4G13554,0,0,1.151647428,0,0,0
AT4G13555,0,0,0,0,0,0
AT4G13560,4.108338983,9.982772391,19.57800628,50.84365631,15.09144551,13.81572487
AT4G13564,0,0,0,0,0,0
AT4G13570,4.93000678,1.247846549,1.151647428,18.07774446,0.887732089,8.939586682
AT4G13572,4.93000678,0,0,1.129859029,0.887732089,2.438069095
AT4G13575,9.038345763,7.487079293,4.606589713,10.16873126,16.86690969,3.250758794
AT4G13577,4.93000678,4.991386196,2.303294857,7.909013203,5.326392534,7.314207285
AT4G13580,619.5375187,880.9796635,830.3377958,934.393417,1632.539312,1439.273456
AT4G13590,723.8893288,738.725157,679.4719827,444.0345984,480.2630602,478.6742323
AT4G13600,18.07669153,27.45262408,34.54942285,9.038872232,24.85649849,16.25379397
AT4G13610,0.821667797,13.72631204,18.42635885,32.76591184,21.30557014,10.56496608
AT4G13615,1053.378115,1044.447561,893.6784044,1298.208024,949.8733353,938.6566016
AT4G13620,59.16008136,93.58849117,147.4108708,195.465612,325.7976767,268.1876005
AT4G13630,207.8819525,378.0975043,385.8018885,172.8684314,387.0511908,284.4413944
AT4G13640,551.3390915,494.1472334,482.5402725,616.9030298,411.9076893,490.0518881
AT4G13650,99.42180339,77.36648603,74.85708284,59.88252854,63.02897832,52.82483039
AT4G13660,1384.510237,1327.708728,1250.689107,2368.184525,2124.342889,2418.564542
AT4G13670,501.2173559,409.293668,408.8348371,474.5407922,279.6356081,363.2722952
AT4G13680,6.573342373,12.47846549,11.51647428,13.55830835,17.75464178,9.752276381
AT4G13690,26.29336949,19.96554478,36.85271771,22.59718058,15.09144551,18.69186306
AT4G13700,0,2.495693098,1.151647428,2.259718058,2.663196267,0.812689698
AT4G13710,206.238617,142.2545066,145.107576,103.9470307,142.9248663,120.2780754
AT4G13720,198.021939,197.1597547,193.476768,115.245621,138.4862059,150.3475942
AT4G13730,428.9105898,409.293668,462.9622662,409.0089685,460.7329542,474.6107839
AT4G13750,664.7292475,479.1730748,459.5073239,526.5143075,390.6021192,477.0488529
AT4G13760,0,0,3.454942285,1.129859029,1.775464178,1.625379397
AT4G13770,19.72002712,9.982772391,35.70107028,68.92140077,49.71299699,50.3867613
AT4G13780,2566.068529,2251.115174,2189.281761,3399.745818,2244.186721,3193.870515
AT4G13790,119.9634983,482.9166144,340.8876388,105.0768897,136.7107417,145.471456
AT4G13800,3.286671187,2.495693098,4.606589713,4.519436116,6.214124623,2.438069095
AT4G13810,1.643335593,8.734925842,6.90988457,5.649295145,10.65278507,3.250758794
AT4G13820,20.54169492,23.70908443,19.57800628,91.51858135,20.41783805,40.63448492
AT4G13830,733.7493424,1000.772932,1083.70023,1393.116183,1110.552843,1409.203937
AT4G13840,91.20512543,84.85356533,70.25049313,62.1422466,79.89588802,47.13600251
AT4G13850,747.7176949,361.8754992,499.8149839,471.1512151,361.3069602,465.6711972
AT4G13860,77.23677288,380.5931974,305.1865685,122.0247751,385.2757267,253.5591859
AT4G13870,83.81011526,67.38371364,79.46367255,62.1422466,88.77320891,74.76745225
AT4G13880,31.22337627,19.96554478,31.09448056,23.72703961,41.72340819,38.19641582
AT4G13885,3.286671187,1.247846549,0,0,2.663196267,0.812689698
AT4G13890,46.01339661,59.89663435,58.73401884,79.09013203,79.00815593,71.51669346
AT4G13918,41.08338983,112.3061894,123.2262748,74.57069592,99.42599398,68.26593466
AT4G13920,42.72672543,107.3148032,87.52520455,70.0512598,84.33454846,62.57710678
AT4G13930,6009.678265,5268.408129,4892.198275,2376.093538,3909.57212,3124.79189
AT4G13940,54277.73131,47731.37834,47442.11581,65835.75576,41252.91018,48243.69856
AT4G13950,192.2702644,127.280348,111.7098005,59.88252854,96.76279771,108.9004196
AT4G13955,0,0,0,0,0,0
AT4G13960,0.821667797,1.247846549,5.758237142,6.779154174,4.438660445,0
AT4G13965,0,2.495693098,4.606589713,4.519436116,0,2.438069095
AT4G13968,0,0,0,0,0,0.812689698
AT4G13970,383.718861,366.8668854,344.3425811,328.7889774,330.2363371,308.8220854
AT4G13980,306.4820881,326.9357958,315.5513954,428.216572,327.5731409,408.7829183
AT4G13985,2.46500339,3.743539647,1.151647428,5.649295145,2.663196267,3.250758794
AT4G13990,289.2270644,214.6296064,195.7800628,177.3878676,143.8125984,162.5379397
AT4G13992,1.643335593,9.982772391,10.36482685,13.55830835,14.20371343,4.063448492
AT4G14000,1724.680705,2058.946806,2028.051121,1420.232799,1876.665636,1751.3463
AT4G14010,1522.550427,1841.821506,1745.897501,1303.857319,1614.78467,1572.554566
AT4G14020,55.87341017,82.35787223,95.58673655,79.09013203,92.32413726,114.5892475
AT4G14030,3517.559837,3632.481304,3319.047888,4449.384856,3765.759522,3706.677714
AT4G14040,478.2106576,551.5481746,565.4588873,190.9461759,428.774599,322.6378103
AT4G14050,41.08338983,52.40955505,55.27907656,53.10337436,47.93753281,42.25986432
AT4G14060,0,1.247846549,1.151647428,2.259718058,1.775464178,0.812689698
AT4G14070,688.5576136,642.6409727,635.7093804,227.1016648,478.487596,352.7073291
AT4G14080,0.821667797,3.743539647,2.303294857,3.389577087,3.550928356,4.063448492
AT4G14090,59.16008136,97.33203081,101.3449737,102.8171716,98.53826189,69.89131406
AT4G14096,65.73342373,73.62294639,66.79555084,73.44083689,84.33454846,82.89434923
AT4G14100,464.2423051,484.164461,492.9050993,510.6962811,331.1240692,404.7194698
AT4G14103,27.93670509,24.95693098,24.18459599,30.50619378,20.41783805,21.12993216
AT4G14104,3.286671187,9.982772391,11.51647428,14.68816738,6.214124623,3.250758794
AT4G14105,0,0,0,1.129859029,0,0
AT4G14110,456.8472949,359.3798061,378.8920039,380.7624928,317.8080879,413.6590565
AT4G14120,4570.116285,4096.68022,3348.990722,3315.006391,2950.821464,3925.291243
AT4G14130,42363.54826,34599.04126,32410.81358,33800.86271,25637.70273,34390.58997
AT4G14140,73.1284339,32.44401027,43.76260228,96.03801747,64.8044425,51.199451
AT4G14145,244.8570034,213.3817599,276.3953828,276.8154621,255.6668417,310.4474648
AT4G14147,97.7784678,122.2889618,122.0746274,75.70055494,131.3843492,112.1511784
AT4G14150,192.2702644,162.2200514,134.7427491,220.3225107,149.138991,168.2267676
AT4G14160,2945.679051,2657.913149,2486.406798,3538.718479,2745.755351,3076.030508
AT4G14165,2.46500339,0,3.454942285,0,1.775464178,0
AT4G14170,57.51674576,79.86217913,47.21754456,55.36309242,56.8148537,47.13600251
AT4G14180,70.66343051,66.13586709,48.36919199,55.36309242,57.70258579,61.76441708
AT4G14190,166.7985627,129.7760411,157.7756977,134.4532245,155.3531156,151.1602839
AT4G14200,190.6269288,178.4420565,139.3493388,102.8171716,122.5070283,102.398902
AT4G14210,1579.245505,1583.517271,1591.576746,828.1866683,961.4138525,958.1611544
AT4G14220,396.8655458,474.1816886,535.5160542,358.1653122,546.8429669,548.5655464
AT4G14225,0,0,1.151647428,1.129859029,0,0
AT4G14226,0,0,0,0,0,0
AT4G14230,322.0937763,198.4076013,244.1492548,317.4903872,275.1969476,331.5773969
AT4G14240,257.1820203,303.2267114,277.5470302,169.4788544,227.2594148,204.797804
AT4G14245,6.573342373,3.743539647,24.18459599,27.1166167,68.35537086,54.45020979
AT4G14250,0,0,2.303294857,5.649295145,0.887732089,1.625379397
AT4G14260,0.821667797,2.495693098,4.606589713,10.16873126,3.550928356,0.812689698
AT4G14270,664.7292475,811.1002568,694.4433993,576.2281048,774.1023817,826.5054233
AT4G14272,0,0,0,0,0,0
AT4G14276,0,0,0,2.259718058,0.887732089,1.625379397
AT4G14280,11.50334915,9.982772391,23.03294857,21.46732155,21.30557014,19.50455276
AT4G14290,111.7468203,142.2545066,125.5295697,127.6740703,151.8021872,173.9155955
AT4G14300,769.0810577,739.9730035,742.8125913,772.8235759,724.3893847,653.4025175
AT4G14301,6.573342373,7.487079293,16.123064,15.81802641,11.54051716,2.438069095
AT4G14305,71.48509831,31.19616372,51.82413427,38.41520699,63.02897832,70.70400376
AT4G14310,440.413939,331.927182,321.3096325,290.3737705,337.3381938,315.323603
AT4G14315,0,1.247846549,4.606589713,0,0,0
AT4G14320,3050.030861,2516.906489,2223.831184,1170.533954,1754.158608,2112.993216
AT4G14330,269.5070373,218.3731461,267.1822034,317.4903872,276.9724118,270.6256696
AT4G14340,557.9124339,531.5826298,498.6633365,583.007259,532.6392534,549.3782361
AT4G14342,545.587417,433.0027525,388.1051833,265.5168718,333.7872655,386.0276067
AT4G14345,0,0,0,0,0,0
AT4G14350,653.2258983,579.0007987,639.1643227,578.4878229,744.8072227,629.0218265
AT4G14358,4.108338983,2.495693098,1.151647428,2.259718058,6.214124623,1.625379397
AT4G14360,1812.599159,1417.55368,1282.935235,894.848351,897.497142,870.390667
AT4G14365,106.8168136,64.88802054,63.34060856,53.10337436,102.0891902,73.14207285
AT4G14368,8.216677966,58.6487878,42.61095485,46.32422019,46.16206863,29.25682914
AT4G14370,64.91175593,134.7674273,143.9559285,80.21999106,162.4549723,135.7191796
AT4G14380,103.5301424,194.6640616,161.23064,215.8030745,205.0661126,221.051598
AT4G14385,432.197261,350.6448802,342.0392862,493.7483957,309.8184991,490.8645778
AT4G14390,29.58004068,38.68324302,36.85271771,62.1422466,58.59031788,65.82786557
AT4G14400,0.821667797,12.47846549,10.36482685,20.33746252,19.53010596,6.501517587
AT4G14410,493.000678,472.933842,450.2941445,670.0064042,606.3210168,564.0066507
AT4G14415,0,0,0,0,0,0
AT4G14420,904.6562441,807.3567171,628.7994959,360.4250303,521.9864684,554.2543743
AT4G14430,1419.841953,1890.487522,1987.743461,2918.425872,1692.905094,2091.863284
AT4G14440,4174.894075,4135.363463,3893.719955,3171.514294,2419.069943,2585.97862
AT4G14450,13.14668475,26.20477753,14.97141657,21.46732155,18.64237387,14.62841457
AT4G14455,138.0401898,184.6812892,137.046044,83.60956815,110.078779,125.9669032
AT4G14465,2189.744678,3698.617171,3086.415108,4266.347694,3084.86901,3410.045974
AT4G14480,92.02679322,163.4678979,114.0130954,72.31097786,77.23269175,66.64055527
AT4G14490,24.6500339,31.19616372,36.85271771,28.24647573,50.60072908,30.88220854
AT4G14500,835.6361492,890.9624359,851.0674495,839.4852586,845.1209488,842.7592172
AT4G14504,0,0,0,0,0,0
AT4G14510,602.2824949,481.6687679,471.0237982,368.3340435,456.2942938,420.1605741
AT4G14520,223.4936407,167.2114376,138.1976914,185.2968808,160.6795081,251.9338065
AT4G14530,5.751674576,8.734925842,5.758237142,3.389577087,15.09144551,4.87613819
AT4G14540,98.6001356,82.35787223,79.46367255,98.29773552,98.53826189,83.70703893
AT4G14548,33.68837966,128.5281945,142.8042811,15.81802641,114.5174395,65.82786557
AT4G14550,202.130278,97.33203081,90.98014684,218.0627926,145.5880626,196.670907
AT4G14560,356.6038237,429.2592128,279.8503251,73.44083689,194.4133275,200.7343555
AT4G14570,507.7906983,413.0372077,434.1710805,221.4523697,433.2132595,392.5291243
AT4G14580,51.76507119,132.2717342,108.2548583,277.9453211,253.0036454,218.6135289
AT4G14590,56.69507797,56.1530947,50.67248685,59.88252854,61.25351415,62.57710678
AT4G14600,137.218522,148.4937393,141.6526337,108.4664668,156.2408477,149.5349045
AT4G14605,257.1820203,298.2353252,270.6371457,254.2182815,233.4735394,247.0576683
AT4G14615,628.5758644,461.7032231,416.8963691,274.5557441,375.5106737,451.0427826
AT4G14620,375.5021831,380.5931974,333.9777542,517.4754353,434.9887236,430.7255401
AT4G14630,98.6001356,36.18754992,64.49225599,377.3729157,118.0683678,307.196706
AT4G14640,28.75837288,38.68324302,29.94283314,36.15548893,50.60072908,51.199451
AT4G14650,62.44675254,51.16170851,57.58237142,235.010678,95.87506562,164.9760088
AT4G14660,99.42180339,72.37509984,72.55378798,64.40196465,47.93753281,74.76745225
AT4G14670,9.038345763,11.23061894,8.061531998,16.94788544,5.326392534,10.56496608
AT4G14675,2.46500339,0,0,1.129859029,1.775464178,0
AT4G14680,205.4169492,291.9960924,218.8130114,125.4143522,184.6482745,147.0968354
AT4G14690,868.502861,1338.939347,1537.449317,33.89577087,564.5976086,321.0124309
AT4G14695,4.108338983,2.495693098,2.303294857,3.389577087,7.101856713,4.063448492
AT4G14700,53.40840678,68.63156019,77.1603777,54.23323339,69.24310295,54.45020979
